train/verb-accuracy,train/noun-accuracy,val/verb-accuracy,val/noun-accuracy,test/verb-accuracy,test/noun-accuracy
0.4,0.1,,,,
0.3,0.0,,,,
0.0,0.0,,,,
0.6,0.0,,,,
0.2,0.0,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.0,0.0,,,,
0.3,0.1,,,,
0.5,0.1,,,,
0.4,0.0,,,,
0.2,0.0,,,,
0.0,0.0,,,,
0.0,0.1,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.4,0.0,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.0,0.0,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.3,0.0,,,,
0.2,0.2,,,,
0.1,0.0,,,,
0.0,0.0,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.1,0.1,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.5,0.1,,,,
0.1,0.1,,,,
0.3,0.1,,,,
0.1,0.1,,,,
0.2,0.0,,,,
,,0.13687600644122383,0.024154589371980676,,
,,,,0.1752411575562701,0.04823151125401929
0.3,0.0,,,,
0.3,0.2,,,,
0.3,0.0,,,,
0.1,0.1,,,,
0.4,0.1,,,,
0.1,0.3,,,,
0.2,0.0,,,,
0.3,0.0,,,,
0.1,0.0,,,,
0.3,0.1,,,,
0.2,0.2,,,,
0.4,0.2,,,,
0.5,0.2,,,,
0.2,0.0,,,,
0.5,0.0,,,,
0.2,0.1,,,,
0.3,0.3,,,,
0.4,0.1,,,,
0.3,0.0,,,,
0.3,0.0,,,,
0.3,0.4,,,,
0.1,0.0,,,,
0.2,0.2,,,,
0.4,0.1,,,,
0.2,0.0,,,,
0.2,0.2,,,,
0.1,0.2,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.3,0.2,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.1,0.1,,,,
0.3,0.3,,,,
0.0,0.1,,,,
0.1,0.0,,,,
0.4,0.0,,,,
0.1,0.1,,,,
0.2,0.2,,,,
0.2,0.0,,,,
0.2,0.1,,,,
0.5,0.0,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.3,0.0,,,,
0.4,0.1,,,,
0.1,0.0,,,,
,,0.2286634460547504,0.09339774557165861,,
,,,,0.22347266881028938,0.11093247588424437
0.2,0.2,,,,
0.3,0.2,,,,
0.2,0.4,,,,
0.0,0.0,,,,
0.2,0.1,,,,
0.4,0.2,,,,
0.2,0.0,,,,
0.5,0.0,,,,
0.2,0.2,,,,
0.2,0.1,,,,
0.3,0.0,,,,
0.5,0.2,,,,
0.0,0.0,,,,
0.1,0.3,,,,
0.4,0.3,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.1,0.2,,,,
0.2,0.1,,,,
0.4,0.0,,,,
0.5,0.1,,,,
0.1,0.3,,,,
0.5,0.0,,,,
0.2,0.2,,,,
0.5,0.2,,,,
0.1,0.2,,,,
