train/verb-accuracy,train/noun-accuracy,val/verb-accuracy,val/noun-accuracy,test/verb-accuracy,test/noun-accuracy
0.3,0.0,,,,
0.3,0.0,,,,
0.5,0.0,,,,
0.1,0.0,,,,
0.0,0.0,,,,
0.1,0.2,,,,
0.1,0.0,,,,
0.3,0.0,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.2,0.2,,,,
0.1,0.0,,,,
0.3,0.1,,,,
0.3,0.0,,,,
0.5,0.0,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.3,0.1,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.2,0.1,,,,
0.4,0.0,,,,
0.5,0.1,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.2,0.2,,,,
0.3,0.2,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.0,0.1,,,,
0.3,0.0,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.1,0.3,,,,
0.3,0.0,,,,
0.5,0.0,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.1,0.0,,,,
0.3,0.0,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.0,0.0,,,,
,,0.06763285024154589,0.020933977455716585,,
,,,,0.06913183279742766,0.05466237942122187
0.0,0.0,,,,
0.2,0.0,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.3,0.2,,,,
0.4,0.0,,,,
0.2,0.0,,,,
0.4,0.0,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.3,0.0,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.2,0.2,,,,
0.8,0.2,,,,
0.3,0.1,,,,
0.2,0.0,,,,
0.2,0.1,,,,
0.4,0.3,,,,
0.3,0.0,,,,
0.0,0.0,,,,
0.1,0.3,,,,
0.1,0.0,,,,
0.0,0.0,,,,
0.3,0.3,,,,
0.4,0.2,,,,
0.2,0.1,,,,
0.1,0.2,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.1,0.2,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.1,0.2,,,,
0.4,0.0,,,,
0.0,0.0,,,,
0.2,0.1,,,,
0.0,0.2,,,,
0.1,0.0,,,,
0.1,0.2,,,,
0.2,0.4,,,,
0.1,0.0,,,,
0.1,0.2,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.3,0.0,,,,
,,0.14170692431561996,0.037037037037037035,,
,,,,0.13344051446945338,0.05144694533762058
0.4,0.0,,,,
0.3,0.1,,,,
0.2,0.2,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.2,0.2,,,,
0.1,0.2,,,,
0.2,0.1,,,,
0.0,0.3,,,,
0.3,0.1,,,,
0.2,0.0,,,,
0.3,0.2,,,,
0.3,0.1,,,,
0.1,0.1,,,,
0.5,0.1,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.3,0.2,,,,
0.2,0.2,,,,
0.4,0.0,,,,
0.3,0.1,,,,
0.0,0.1,,,,
0.1,0.0,,,,
0.0,0.4,,,,
0.0,0.3,,,,
0.3,0.2,,,,
0.2,0.2,,,,
0.4,0.1,,,,
0.3,0.2,,,,
0.2,0.3,,,,
