train/verb-accuracy,train/noun-accuracy,val/verb-accuracy,val/noun-accuracy,test/verb-accuracy,test/noun-accuracy
0.0,0.0,,,,
0.4,0.1,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.4,0.0,,,,
0.0,0.0,,,,
0.3,0.1,,,,
0.2,0.0,,,,
0.3,0.0,,,,
0.3,0.0,,,,
0.0,0.0,,,,
0.3,0.2,,,,
0.2,0.1,,,,
0.3,0.0,,,,
0.1,0.2,,,,
0.3,0.3,,,,
0.1,0.0,,,,
0.2,0.3,,,,
0.4,0.0,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.3,0.3,,,,
0.1,0.3,,,,
0.3,0.0,,,,
0.2,0.0,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.1,0.3,,,,
0.1,0.1,,,,
0.5,0.1,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.2,0.2,,,,
0.4,0.3,,,,
0.2,0.4,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.3,0.0,,,,
0.6,0.1,,,,
0.4,0.0,,,,
0.4,0.2,,,,
0.4,0.5,,,,
0.3,0.4,,,,
0.4,0.3,,,,
,,0.10144927536231885,0.057971014492753624,,
,,,,0.11736334405144695,0.07717041800643087
0.3,0.4,,,,
0.3,0.1,,,,
0.5,0.0,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.4,0.1,,,,
0.3,0.1,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.3,0.2,,,,
0.2,0.5,,,,
0.4,0.3,,,,
0.3,0.3,,,,
0.2,0.0,,,,
0.4,0.4,,,,
0.1,0.1,,,,
0.4,0.1,,,,
0.2,0.3,,,,
0.2,0.2,,,,
0.1,0.0,,,,
0.4,0.2,,,,
0.2,0.3,,,,
0.1,0.2,,,,
0.3,0.4,,,,
0.1,0.2,,,,
0.2,0.1,,,,
