train/verb-accuracy,train/noun-accuracy,val/verb-accuracy,val/noun-accuracy,test/verb-accuracy,test/noun-accuracy
0.2,0.0,,,,
0.1,0.0,,,,
0.0,0.1,,,,
0.0,0.0,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.3,0.0,,,,
0.3,0.0,,,,
0.2,0.0,,,,
0.0,0.0,,,,
0.3,0.1,,,,
0.5,0.1,,,,
0.2,0.1,,,,
0.7,0.1,,,,
0.5,0.1,,,,
0.1,0.0,,,,
0.5,0.0,,,,
0.1,0.2,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.1,0.0,,,,
0.5,0.2,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.4,0.0,,,,
0.6,0.1,,,,
0.4,0.2,,,,
0.1,0.1,,,,
0.3,0.1,,,,
0.5,0.0,,,,
0.5,0.1,,,,
0.1,0.2,,,,
0.1,0.3,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.4,0.1,,,,
0.1,0.0,,,,
0.4,0.0,,,,
0.3,0.2,,,,
0.4,0.2,,,,
0.5,0.2,,,,
0.2,0.1,,,,
0.4,0.2,,,,
0.2,0.0,,,,
0.3,0.3,,,,
0.5,0.2,,,,
0.2,0.0,,,,
0.3,0.1,,,,
0.5,0.2,,,,
,,0.13365539452495975,0.0966183574879227,,
,,,,0.17363344051446947,0.09163987138263666
0.3,0.1,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.3,0.2,,,,
0.1,0.2,,,,
0.3,0.1,,,,
0.5,0.1,,,,
0.3,0.4,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.4,0.2,,,,
0.3,0.2,,,,
0.1,0.1,,,,
0.1,0.3,,,,
0.4,0.2,,,,
0.3,0.1,,,,
0.3,0.5,,,,
0.4,0.0,,,,
0.2,0.3,,,,
0.3,0.5,,,,
0.1,0.2,,,,
0.2,0.3,,,,
0.2,0.1,,,,
0.5,0.3,,,,
0.1,0.1,,,,
0.4,0.5,,,,
0.4,0.1,,,,
0.0,0.1,,,,
0.1,0.0,,,,
0.4,0.2,,,,
0.3,0.2,,,,
0.1,0.0,,,,
0.2,0.2,,,,
0.4,0.3,,,,
0.6,0.2,,,,
0.4,0.1,,,,
0.0,0.2,,,,
0.2,0.2,,,,
0.4,0.3,,,,
0.1,0.3,,,,
0.5,0.2,,,,
0.1,0.2,,,,
0.4,0.3,,,,
0.2,0.3,,,,
0.3,0.1,,,,
0.3,0.4,,,,
,,0.23027375201288244,0.18035426731078905,,
,,,,0.21061093247588425,0.18488745980707397
0.2,0.2,,,,
0.3,0.1,,,,
0.4,0.1,,,,
0.3,0.3,,,,
0.2,0.5,,,,
0.3,0.3,,,,
0.2,0.2,,,,
0.4,0.4,,,,
0.2,0.1,,,,
0.3,0.3,,,,
0.2,0.4,,,,
0.3,0.1,,,,
0.5,0.2,,,,
0.2,0.4,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.4,0.5,,,,
0.4,0.5,,,,
0.7,0.4,,,,
0.5,0.3,,,,
0.5,0.1,,,,
0.3,0.0,,,,
0.5,0.2,,,,
0.3,0.4,,,,
0.3,0.1,,,,
0.1,0.3,,,,
0.4,0.2,,,,
0.3,0.2,,,,
0.4,0.2,,,,
0.3,0.2,,,,
0.2,0.3,,,,
0.3,0.2,,,,
0.5,0.3,,,,
0.6,0.1,,,,
0.5,0.3,,,,
0.3,0.6,,,,
0.2,0.2,,,,
0.5,0.4,,,,
0.1,0.2,,,,
0.4,0.2,,,,
0.2,0.3,,,,
0.5,0.3,,,,
0.5,0.2,,,,
0.2,0.3,,,,
0.5,0.3,,,,
0.3,0.2,,,,
0.2,0.3,,,,
0.3,0.2,,,,
0.2,0.3,,,,
,,0.09500805152979067,0.22061191626409019,,
,,,,0.1270096463022508,0.23633440514469453
