train/verb-accuracy,train/noun-accuracy,val/verb-accuracy,val/noun-accuracy,test/verb-accuracy,test/noun-accuracy
0.1,0.0,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.1,0.0,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.2,0.0,,,,
0.1,0.1,,,,
0.1,0.0,,,,
0.0,0.0,,,,
0.3,0.0,,,,
0.1,0.1,,,,
0.4,0.1,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.6,0.1,,,,
0.2,0.1,,,,
0.1,0.3,,,,
0.3,0.0,,,,
0.1,0.1,,,,
0.2,0.3,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.4,0.1,,,,
0.1,0.2,,,,
0.2,0.0,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.2,0.3,,,,
0.4,0.0,,,,
0.1,0.0,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.0,0.0,,,,
0.2,0.1,,,,
0.0,0.1,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.1,0.1,,,,
0.1,0.0,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.2,0.1,,,,
,,0.19162640901771336,0.02576489533011272,,
,,,,0.21543408360128619,0.03536977491961415
0.3,0.0,,,,
0.0,0.3,,,,
0.3,0.2,,,,
0.1,0.1,,,,
0.7,0.0,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.0,0.0,,,,
0.2,0.0,,,,
0.1,0.2,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.1,0.0,,,,
0.2,0.2,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.2,0.0,,,,
0.4,0.3,,,,
0.3,0.1,,,,
0.1,0.0,,,,
0.3,0.1,,,,
0.4,0.2,,,,
0.2,0.2,,,,
0.3,0.1,,,,
0.3,0.1,,,,
0.2,0.2,,,,
0.2,0.1,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.1,0.3,,,,
0.4,0.1,,,,
0.2,0.1,,,,
0.4,0.1,,,,
0.2,0.3,,,,
0.4,0.3,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.4,0.0,,,,
0.3,0.2,,,,
0.2,0.3,,,,
0.2,0.1,,,,
0.6,0.2,,,,
0.2,0.1,,,,
,,0.16747181964573268,0.06602254428341385,,
,,,,0.18006430868167203,0.0707395498392283
0.1,0.1,,,,
0.3,0.1,,,,
0.2,0.3,,,,
0.4,0.2,,,,
0.1,0.0,,,,
0.3,0.1,,,,
0.6,0.0,,,,
0.4,0.0,,,,
0.5,0.1,,,,
0.1,0.1,,,,
0.2,0.3,,,,
0.2,0.2,,,,
0.3,0.2,,,,
0.4,0.0,,,,
0.3,0.0,,,,
0.4,0.0,,,,
0.0,0.0,,,,
0.3,0.1,,,,
0.3,0.0,,,,
0.5,0.4,,,,
0.5,0.1,,,,
0.1,0.2,,,,
0.2,0.2,,,,
0.2,0.2,,,,
0.3,0.1,,,,
0.1,0.1,,,,
0.1,0.3,,,,
0.2,0.4,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.2,0.3,,,,
0.3,0.4,,,,
0.3,0.1,,,,
0.3,0.2,,,,
0.2,0.3,,,,
0.1,0.0,,,,
0.4,0.3,,,,
0.3,0.0,,,,
0.4,0.2,,,,
0.5,0.2,,,,
0.2,0.4,,,,
0.4,0.0,,,,
0.0,0.3,,,,
0.2,0.0,,,,
0.3,0.1,,,,
0.4,0.0,,,,
0.3,0.4,,,,
0.2,0.0,,,,
0.4,0.2,,,,
,,0.214170692431562,0.09822866344605476,,
,,,,0.21061093247588425,0.09646302250803858
0.3,0.2,,,,
0.5,0.5,,,,
0.7,0.2,,,,
0.3,0.1,,,,
0.4,0.0,,,,
0.1,0.2,,,,
0.3,0.1,,,,
0.4,0.2,,,,
0.3,0.2,,,,
0.3,0.2,,,,
0.2,0.2,,,,
0.4,0.2,,,,
0.4,0.4,,,,
0.3,0.2,,,,
0.1,0.1,,,,
0.1,0.1,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.3,0.2,,,,
0.1,0.0,,,,
0.2,0.3,,,,
0.4,0.3,,,,
0.5,0.2,,,,
0.3,0.3,,,,
0.2,0.4,,,,
0.3,0.2,,,,
0.2,0.0,,,,
0.3,0.2,,,,
0.3,0.3,,,,
0.5,0.1,,,,
0.5,0.4,,,,
0.0,0.0,,,,
0.1,0.4,,,,
0.4,0.4,,,,
0.1,0.1,,,,
0.5,0.3,,,,
0.3,0.3,,,,
0.6,0.5,,,,
0.1,0.3,,,,
0.4,0.2,,,,
0.3,0.2,,,,
0.2,0.5,,,,
0.2,0.0,,,,
0.2,0.2,,,,
0.2,0.4,,,,
0.4,0.2,,,,
0.4,0.1,,,,
0.3,0.3,,,,
0.3,0.4,,,,
,,0.21900161030595813,0.143317230273752,,
,,,,0.2170418006430868,0.1495176848874598
0.2,0.1,,,,
0.0,0.1,,,,
0.3,0.4,,,,
0.1,0.3,,,,
0.2,0.0,,,,
0.3,0.3,,,,
0.6,0.4,,,,
0.2,0.3,,,,
0.4,0.2,,,,
0.3,0.4,,,,
0.2,0.3,,,,
0.4,0.0,,,,
0.1,0.2,,,,
0.2,0.3,,,,
0.2,0.0,,,,
0.3,0.3,,,,
0.4,0.2,,,,
0.2,0.1,,,,
0.1,0.3,,,,
0.1,0.2,,,,
0.3,0.2,,,,
0.4,0.2,,,,
0.4,0.2,,,,
0.2,0.3,,,,
0.3,0.1,,,,
0.4,0.1,,,,
0.3,0.4,,,,
0.3,0.0,,,,
0.1,0.2,,,,
0.3,0.3,,,,
0.3,0.2,,,,
0.3,0.1,,,,
