train/verb-accuracy,train/noun-accuracy,val/verb-accuracy,val/noun-accuracy,test/verb-accuracy,test/noun-accuracy
0.2,0.0,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.3,0.0,,,,
0.0,0.0,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.1,0.0,,,,
0.0,0.1,,,,
0.2,0.1,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.3,0.1,,,,
0.0,0.1,,,,
0.0,0.0,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.4,0.0,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.0,0.1,,,,
0.8,0.1,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.4,0.0,,,,
0.5,0.0,,,,
0.3,0.1,,,,
0.5,0.1,,,,
0.4,0.0,,,,
0.4,0.0,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.5,0.2,,,,
0.1,0.1,,,,
0.3,0.1,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.3,0.1,,,,
0.0,0.2,,,,
0.3,0.1,,,,
0.0,0.1,,,,
0.0,0.3,,,,
0.2,0.1,,,,
0.4,0.5,,,,
0.3,0.1,,,,
0.2,0.2,,,,
0.3,0.1,,,,
,,0.06763285024154589,0.037037037037037035,,
,,,,0.10771704180064309,0.03054662379421222
0.5,0.2,,,,
0.2,0.2,,,,
0.4,0.4,,,,
0.3,0.2,,,,
0.1,0.0,,,,
0.4,0.2,,,,
0.3,0.1,,,,
0.5,0.1,,,,
0.3,0.0,,,,
0.4,0.4,,,,
0.1,0.1,,,,
0.2,0.4,,,,
0.3,0.2,,,,
0.3,0.1,,,,
0.5,0.4,,,,
0.5,0.2,,,,
0.4,0.1,,,,
0.5,0.3,,,,
0.2,0.1,,,,
0.3,0.3,,,,
0.3,0.4,,,,
0.2,0.2,,,,
0.2,0.5,,,,
0.4,0.2,,,,
0.3,0.4,,,,
0.3,0.1,,,,
0.5,0.4,,,,
0.4,0.2,,,,
0.2,0.2,,,,
0.3,0.1,,,,
0.2,0.5,,,,
0.2,0.2,,,,
0.4,0.1,,,,
0.3,0.1,,,,
0.4,0.1,,,,
0.3,0.3,,,,
0.5,0.1,,,,
0.4,0.1,,,,
0.2,0.4,,,,
0.1,0.3,,,,
0.3,0.4,,,,
0.4,0.1,,,,
0.5,0.5,,,,
0.3,0.1,,,,
0.3,0.2,,,,
0.5,0.1,,,,
0.2,0.3,,,,
0.3,0.2,,,,
0.5,0.2,,,,
,,0.23510466988727857,0.1706924315619968,,
,,,,0.21221864951768488,0.1382636655948553
0.4,0.4,,,,
0.7,0.2,,,,
0.3,0.2,,,,
0.2,0.2,,,,
0.5,0.1,,,,
0.3,0.6,,,,
0.0,0.1,,,,
0.3,0.3,,,,
0.6,0.4,,,,
0.2,0.5,,,,
0.3,0.1,,,,
0.4,0.2,,,,
0.4,0.2,,,,
0.2,0.2,,,,
0.5,0.1,,,,
0.3,0.3,,,,
0.4,0.1,,,,
0.3,0.1,,,,
0.3,0.1,,,,
0.4,0.5,,,,
0.3,0.1,,,,
0.1,0.2,,,,
0.5,0.3,,,,
0.6,0.6,,,,
0.2,0.2,,,,
0.0,0.1,,,,
0.4,0.3,,,,
0.2,0.3,,,,
0.7,0.4,,,,
0.5,0.3,,,,
0.4,0.3,,,,
0.5,0.4,,,,
0.4,0.2,,,,
0.7,0.2,,,,
0.4,0.5,,,,
0.1,0.2,,,,
0.6,0.2,,,,
0.2,0.3,,,,
0.4,0.2,,,,
0.3,0.4,,,,
0.3,0.3,,,,
0.2,0.3,,,,
0.2,0.6,,,,
0.3,0.3,,,,
0.4,0.4,,,,
0.3,0.1,,,,
0.6,0.4,,,,
0.4,0.4,,,,
0.1,0.2,,,,
,,0.23993558776167473,0.17552334943639292,,
,,,,0.23633440514469453,0.1977491961414791
0.4,0.3,,,,
0.6,0.5,,,,
0.2,0.7,,,,
0.4,0.4,,,,
0.2,0.2,,,,
0.5,0.3,,,,
0.4,0.4,,,,
0.6,0.4,,,,
0.5,0.3,,,,
0.5,0.3,,,,
0.2,0.4,,,,
0.2,0.5,,,,
0.5,0.4,,,,
0.2,0.3,,,,
0.3,0.3,,,,
0.2,0.3,,,,
0.4,0.0,,,,
0.2,0.3,,,,
0.5,0.2,,,,
0.2,0.4,,,,
0.4,0.4,,,,
0.3,0.4,,,,
0.1,0.0,,,,
0.7,0.3,,,,
0.6,0.5,,,,
0.4,0.4,,,,
0.0,0.3,,,,
0.3,0.4,,,,
0.7,0.2,,,,
0.2,0.5,,,,
0.3,0.3,,,,
0.1,0.3,,,,
0.5,0.1,,,,
0.6,0.5,,,,
0.4,0.6,,,,
0.4,0.4,,,,
0.3,0.4,,,,
0.4,0.4,,,,
0.3,0.3,,,,
0.2,0.3,,,,
0.4,0.3,,,,
0.4,0.3,,,,
0.4,0.5,,,,
0.2,0.2,,,,
0.3,0.3,,,,
0.3,0.2,,,,
0.7,0.5,,,,
0.5,0.4,,,,
0.5,0.2,,,,
,,0.27375201288244766,0.23510466988727857,,
,,,,0.24115755627009647,0.24758842443729903
0.4,0.3,,,,
0.2,0.2,,,,
0.6,0.4,,,,
0.6,0.6,,,,
0.7,0.4,,,,
0.3,0.3,,,,
0.4,0.4,,,,
0.3,0.2,,,,
0.6,0.5,,,,
0.7,0.5,,,,
0.7,0.4,,,,
0.4,0.3,,,,
0.1,0.2,,,,
0.3,0.1,,,,
0.6,0.5,,,,
0.5,0.6,,,,
0.4,0.1,,,,
0.4,0.6,,,,
0.3,0.2,,,,
0.4,0.4,,,,
0.8,0.6,,,,
0.3,0.2,,,,
0.4,0.4,,,,
0.4,0.2,,,,
0.5,0.3,,,,
0.2,0.5,,,,
0.2,0.5,,,,
0.7,0.3,,,,
0.6,0.3,,,,
0.4,0.5,,,,
0.4,0.5,,,,
0.3,0.6,,,,
0.5,0.4,,,,
0.4,0.3,,,,
0.6,0.4,,,,
0.3,0.4,,,,
0.6,0.6,,,,
0.6,0.1,,,,
0.6,0.5,,,,
0.2,0.2,,,,
0.2,0.5,,,,
0.5,0.5,,,,
0.1,0.3,,,,
0.5,0.4,,,,
0.1,0.6,,,,
0.6,0.5,,,,
0.4,0.4,,,,
0.5,0.4,,,,
0.4,0.3,,,,
,,0.25925925925925924,0.28019323671497587,,
,,,,0.2572347266881029,0.2877813504823151
0.5,0.8,,,,
0.4,0.4,,,,
0.5,0.5,,,,
0.6,0.2,,,,
0.4,0.6,,,,
0.4,0.4,,,,
0.6,0.6,,,,
0.4,0.4,,,,
0.5,0.1,,,,
0.3,0.4,,,,
0.5,0.5,,,,
0.3,0.5,,,,
0.5,0.4,,,,
0.5,0.5,,,,
0.4,0.3,,,,
0.7,0.7,,,,
0.5,0.4,,,,
0.3,0.6,,,,
0.2,0.6,,,,
0.4,0.3,,,,
0.5,0.5,,,,
0.6,0.5,,,,
0.3,0.6,,,,
0.4,0.2,,,,
0.4,0.3,,,,
0.2,0.4,,,,
0.3,0.5,,,,
0.3,0.6,,,,
0.4,0.7,,,,
0.3,0.9,,,,
0.6,0.3,,,,
0.5,0.4,,,,
0.3,0.2,,,,
0.8,0.6,,,,
0.5,0.4,,,,
0.7,0.4,,,,
0.4,0.5,,,,
0.6,0.7,,,,
0.5,0.2,,,,
0.4,0.6,,,,
0.5,0.5,,,,
0.6,0.8,,,,
0.1,0.4,,,,
0.2,0.1,,,,
0.6,0.6,,,,
0.3,0.1,,,,
0.3,0.5,,,,
0.4,0.4,,,,
0.4,0.3,,,,
,,0.21578099838969403,0.12399355877616747,,
,,,,0.21864951768488747,0.13987138263665594
0.6,0.5,,,,
0.9,0.7,,,,
0.5,0.6,,,,
0.3,0.7,,,,
0.5,0.2,,,,
0.4,0.5,,,,
0.3,0.6,,,,
0.4,0.6,,,,
0.7,0.5,,,,
0.3,0.5,,,,
0.4,0.2,,,,
0.4,0.5,,,,
0.6,0.5,,,,
0.5,0.3,,,,
0.5,0.4,,,,
0.2,0.4,,,,
0.5,0.3,,,,
0.7,0.5,,,,
0.1,0.2,,,,
0.6,0.3,,,,
0.5,0.5,,,,
0.4,0.3,,,,
0.4,0.6,,,,
0.5,0.6,,,,
0.5,0.5,,,,
0.5,0.5,,,,
0.3,0.4,,,,
0.4,0.3,,,,
0.5,0.3,,,,
0.4,0.8,,,,
0.9,0.5,,,,
0.3,0.4,,,,
0.6,0.3,,,,
0.7,0.5,,,,
0.6,0.5,,,,
0.3,0.3,,,,
0.6,0.5,,,,
0.4,0.6,,,,
0.7,0.5,,,,
0.2,0.5,,,,
0.5,0.6,,,,
0.5,0.9,,,,
0.6,0.5,,,,
0.6,0.7,,,,
0.7,0.9,,,,
0.6,0.5,,,,
0.5,0.7,,,,
0.5,0.5,,,,
0.6,0.6,,,,
,,0.3285024154589372,0.30434782608695654,,
,,,,0.3247588424437299,0.2909967845659164
0.5,0.8,,,,
0.7,0.7,,,,
0.5,0.6,,,,
0.2,0.4,,,,
0.4,0.6,,,,
0.8,0.8,,,,
0.7,0.5,,,,
0.3,0.4,,,,
0.6,0.5,,,,
0.6,0.5,,,,
0.5,0.4,,,,
0.7,0.7,,,,
0.4,0.5,,,,
0.5,0.6,,,,
0.5,0.4,,,,
0.5,0.7,,,,
0.7,0.7,,,,
0.6,0.7,,,,
0.5,0.4,,,,
0.5,0.6,,,,
0.4,0.5,,,,
0.5,0.7,,,,
0.6,0.6,,,,
0.6,0.6,,,,
0.6,0.5,,,,
0.9,0.5,,,,
0.7,0.5,,,,
0.3,0.4,,,,
0.6,0.6,,,,
0.5,0.7,,,,
0.4,0.5,,,,
0.4,0.4,,,,
0.4,0.7,,,,
0.7,0.6,,,,
0.5,0.7,,,,
0.2,0.7,,,,
0.5,0.5,,,,
0.3,0.3,,,,
0.8,0.3,,,,
0.7,0.6,,,,
0.6,0.6,,,,
0.6,0.6,,,,
0.4,0.6,,,,
0.6,0.5,,,,
0.5,0.6,,,,
0.5,0.4,,,,
0.5,0.3,,,,
0.6,0.8,,,,
0.6,0.5,,,,
,,0.33494363929146537,0.23027375201288244,,
,,,,0.2942122186495177,0.24437299035369775
0.6,0.4,,,,
0.5,0.7,,,,
0.7,0.6,,,,
0.5,0.7,,,,
0.6,0.5,,,,
0.8,0.8,,,,
0.8,0.6,,,,
0.5,0.6,,,,
0.9,0.7,,,,
0.7,0.7,,,,
0.8,0.5,,,,
0.7,0.6,,,,
0.5,0.7,,,,
0.5,0.8,,,,
0.7,0.7,,,,
0.5,0.6,,,,
0.5,0.9,,,,
0.7,0.4,,,,
0.5,0.6,,,,
0.6,0.4,,,,
0.6,0.1,,,,
0.6,0.6,,,,
0.6,0.7,,,,
0.5,0.5,,,,
0.7,0.5,,,,
0.6,0.2,,,,
0.5,0.6,,,,
0.6,0.7,,,,
0.7,0.4,,,,
0.2,0.7,,,,
0.6,0.7,,,,
0.5,0.3,,,,
0.8,0.6,,,,
0.7,0.3,,,,
0.6,0.5,,,,
0.5,0.5,,,,
0.7,0.7,,,,
0.5,0.7,,,,
0.6,0.5,,,,
0.4,0.5,,,,
0.5,0.6,,,,
0.4,0.8,,,,
0.7,0.9,,,,
0.3,0.7,,,,
0.5,0.5,,,,
0.6,0.8,,,,
0.8,0.5,,,,
0.3,0.7,,,,
0.7,0.7,,,,
,,0.21900161030595813,0.2640901771336554,,
,,,,0.2459807073954984,0.2347266881028939
0.7,0.6,,,,
0.7,0.4,,,,
0.7,0.6,,,,
0.8,0.9,,,,
0.7,0.7,,,,
0.7,0.7,,,,
0.8,0.9,,,,
0.5,0.7,,,,
0.5,0.5,,,,
0.7,0.7,,,,
0.8,0.4,,,,
0.3,0.7,,,,
0.5,0.7,,,,
0.7,0.7,,,,
0.3,0.7,,,,
0.7,0.6,,,,
0.8,0.6,,,,
0.7,0.8,,,,
0.8,0.4,,,,
0.8,0.6,,,,
0.8,0.6,,,,
0.5,0.4,,,,
0.8,0.9,,,,
0.8,0.4,,,,
0.6,0.4,,,,
0.3,0.4,,,,
0.8,0.6,,,,
0.5,0.7,,,,
0.6,0.8,,,,
0.5,0.7,,,,
0.7,0.7,,,,
0.5,0.7,,,,
0.7,0.7,,,,
0.6,0.9,,,,
0.4,0.5,,,,
0.8,0.6,,,,
0.5,0.5,,,,
0.5,0.7,,,,
0.8,0.6,,,,
0.7,0.6,,,,
0.4,0.7,,,,
0.7,0.7,,,,
0.5,0.7,,,,
0.6,0.8,,,,
0.4,0.6,,,,
0.4,0.6,,,,
0.5,0.6,,,,
0.8,0.6,,,,
0.6,0.5,,,,
,,0.4106280193236715,0.3188405797101449,,
,,,,0.41639871382636656,0.33440514469453375
0.4,0.7,,,,
0.5,0.8,,,,
0.5,0.7,,,,
0.8,1.0,,,,
0.7,0.7,,,,
0.9,0.8,,,,
0.6,0.6,,,,
0.8,0.7,,,,
0.7,0.8,,,,
0.8,0.9,,,,
0.7,0.9,,,,
0.6,0.7,,,,
0.7,0.9,,,,
0.7,0.6,,,,
0.9,0.8,,,,
0.7,0.9,,,,
0.7,0.8,,,,
0.8,0.7,,,,
0.6,0.8,,,,
0.6,0.8,,,,
0.5,0.6,,,,
0.4,0.7,,,,
0.6,0.7,,,,
0.7,0.9,,,,
0.6,0.8,,,,
0.5,0.5,,,,
0.7,1.0,,,,
0.7,0.6,,,,
0.8,0.6,,,,
0.5,0.7,,,,
0.7,0.9,,,,
0.8,0.9,,,,
0.8,0.7,,,,
0.6,0.8,,,,
0.5,0.6,,,,
0.6,0.7,,,,
0.6,0.8,,,,
0.7,0.8,,,,
0.7,0.7,,,,
0.9,0.8,,,,
0.4,0.6,,,,
0.7,0.5,,,,
0.6,0.4,,,,
0.8,0.7,,,,
0.6,0.8,,,,
0.6,0.4,,,,
0.7,0.7,,,,
0.7,0.6,,,,
0.7,0.5,,,,
,,0.428341384863124,0.3687600644122383,,
,,,,0.43890675241157556,0.3762057877813505
0.7,0.6,,,,
0.8,0.6,,,,
0.7,0.7,,,,
0.8,0.5,,,,
0.6,0.6,,,,
0.8,0.8,,,,
0.6,0.8,,,,
0.3,0.7,,,,
0.6,0.5,,,,
0.7,0.7,,,,
0.9,0.4,,,,
0.4,0.5,,,,
0.6,0.4,,,,
0.8,0.9,,,,
0.6,0.9,,,,
0.8,0.6,,,,
0.6,0.9,,,,
0.6,0.8,,,,
0.8,0.6,,,,
0.5,0.6,,,,
0.9,0.6,,,,
0.5,0.9,,,,
1.0,0.8,,,,
0.7,0.9,,,,
0.6,0.5,,,,
0.6,0.7,,,,
0.6,0.7,,,,
0.5,0.8,,,,
0.8,0.9,,,,
0.6,0.9,,,,
0.8,0.7,,,,
0.9,0.5,,,,
0.8,0.6,,,,
0.9,0.7,,,,
0.5,0.8,,,,
0.9,0.8,,,,
0.8,0.8,,,,
0.7,0.9,,,,
0.6,0.6,,,,
0.7,0.8,,,,
0.6,0.7,,,,
0.7,0.9,,,,
0.7,0.5,,,,
0.5,0.5,,,,
0.5,0.8,,,,
0.8,1.0,,,,
0.7,0.8,,,,
0.8,0.7,,,,
0.5,0.9,,,,
,,0.3719806763285024,0.3397745571658615,,
,,,,0.342443729903537,0.3279742765273312
0.5,0.9,,,,
0.9,0.9,,,,
0.7,0.6,,,,
0.6,0.9,,,,
0.7,0.8,,,,
0.7,0.7,,,,
0.5,0.8,,,,
0.9,0.6,,,,
0.7,0.5,,,,
0.7,0.9,,,,
0.8,0.7,,,,
0.7,0.9,,,,
0.7,0.8,,,,
0.5,0.7,,,,
1.0,0.7,,,,
0.9,0.9,,,,
0.9,0.8,,,,
0.8,0.9,,,,
0.7,0.9,,,,
0.9,0.8,,,,
0.5,0.8,,,,
0.9,0.8,,,,
0.8,0.9,,,,
0.7,0.8,,,,
0.3,0.8,,,,
0.6,0.6,,,,
0.7,0.7,,,,
0.4,0.7,,,,
0.6,0.6,,,,
0.8,0.9,,,,
0.8,1.0,,,,
0.4,0.7,,,,
0.8,0.8,,,,
0.8,0.8,,,,
0.9,0.6,,,,
0.8,0.8,,,,
0.8,0.9,,,,
0.8,0.7,,,,
0.7,0.9,,,,
0.8,0.9,,,,
0.4,0.6,,,,
0.8,1.0,,,,
1.0,0.8,,,,
0.7,0.7,,,,
0.6,0.7,,,,
0.7,0.7,,,,
0.8,0.9,,,,
0.5,0.8,,,,
0.6,0.7,,,,
,,0.249597423510467,0.17713365539452497,,
,,,,0.2990353697749196,0.2315112540192926
0.8,0.7,,,,
0.8,0.7,,,,
0.8,0.9,,,,
0.6,0.8,,,,
0.6,0.7,,,,
0.6,0.9,,,,
0.9,0.8,,,,
0.9,0.9,,,,
0.6,1.0,,,,
0.7,1.0,,,,
0.8,0.9,,,,
0.5,0.6,,,,
0.9,0.7,,,,
0.9,0.8,,,,
0.7,0.9,,,,
0.9,0.9,,,,
0.8,0.9,,,,
0.9,0.9,,,,
0.8,0.9,,,,
0.9,0.9,,,,
0.8,1.0,,,,
0.9,0.4,,,,
0.7,0.7,,,,
0.8,0.8,,,,
0.8,0.8,,,,
0.9,0.8,,,,
0.6,0.5,,,,
0.6,0.8,,,,
0.7,0.6,,,,
0.9,0.9,,,,
1.0,0.7,,,,
0.8,0.9,,,,
0.9,0.7,,,,
0.7,0.8,,,,
1.0,0.7,,,,
0.7,0.8,,,,
0.8,0.8,,,,
0.8,0.8,,,,
0.7,1.0,,,,
0.6,0.7,,,,
0.9,0.8,,,,
0.8,0.7,,,,
0.7,0.9,,,,
0.8,0.9,,,,
1.0,1.0,,,,
0.5,0.6,,,,
1.0,1.0,,,,
0.6,0.7,,,,
0.9,0.6,,,,
,,0.43156199677938806,0.357487922705314,,
,,,,0.45016077170418006,0.37942122186495175
0.6,1.0,,,,
1.0,0.8,,,,
1.0,0.9,,,,
0.9,0.9,,,,
0.7,0.9,,,,
0.8,0.9,,,,
0.9,0.5,,,,
0.8,0.8,,,,
0.7,0.7,,,,
0.8,0.8,,,,
0.8,0.8,,,,
1.0,0.9,,,,
0.8,0.9,,,,
0.8,0.6,,,,
0.9,0.8,,,,
0.9,0.9,,,,
0.8,0.9,,,,
0.7,0.8,,,,
0.6,0.7,,,,
0.8,1.0,,,,
0.7,0.7,,,,
0.8,0.9,,,,
0.7,0.9,,,,
0.7,0.6,,,,
0.6,0.8,,,,
0.7,0.8,,,,
0.8,0.7,,,,
0.6,0.9,,,,
0.6,1.0,,,,
0.9,0.7,,,,
0.7,0.7,,,,
0.9,1.0,,,,
0.6,1.0,,,,
0.7,1.0,,,,
0.8,0.9,,,,
0.9,0.9,,,,
0.7,0.7,,,,
0.9,0.9,,,,
0.8,0.8,,,,
0.7,0.9,,,,
0.8,0.4,,,,
0.8,0.8,,,,
0.9,0.8,,,,
0.7,0.6,,,,
0.7,0.9,,,,
0.8,0.9,,,,
0.9,0.7,,,,
0.9,0.8,,,,
0.7,1.0,,,,
,,0.4557165861513688,0.41223832528180354,,
,,,,0.4646302250803859,0.4228295819935691
1.0,0.9,,,,
0.7,1.0,,,,
0.9,1.0,,,,
0.8,0.7,,,,
0.4,0.5,,,,
0.6,1.0,,,,
0.9,0.9,,,,
0.8,0.8,,,,
0.9,0.9,,,,
0.6,0.9,,,,
0.9,0.8,,,,
0.8,1.0,,,,
1.0,0.8,,,,
0.7,1.0,,,,
0.5,0.7,,,,
0.9,0.8,,,,
0.7,0.8,,,,
0.9,0.9,,,,
0.8,0.9,,,,
0.9,0.7,,,,
0.9,0.7,,,,
0.5,0.7,,,,
0.7,0.8,,,,
0.7,0.8,,,,
0.8,1.0,,,,
0.7,1.0,,,,
0.9,0.8,,,,
0.9,0.9,,,,
0.7,0.7,,,,
0.8,1.0,,,,
0.9,0.9,,,,
0.9,1.0,,,,
0.8,0.8,,,,
0.8,0.9,,,,
0.6,0.9,,,,
1.0,0.9,,,,
0.9,1.0,,,,
0.8,0.8,,,,
0.8,0.6,,,,
0.7,0.9,,,,
0.6,1.0,,,,
0.8,0.7,,,,
0.8,1.0,,,,
1.0,0.9,,,,
0.5,0.8,,,,
0.6,1.0,,,,
0.8,0.8,,,,
1.0,0.8,,,,
0.9,0.7,,,,
,,0.3526570048309179,0.4074074074074074,,
,,,,0.34887459807073956,0.41479099678456594
1.0,1.0,,,,
0.6,0.8,,,,
0.8,0.7,,,,
0.7,1.0,,,,
0.7,1.0,,,,
0.9,1.0,,,,
0.8,0.7,,,,
1.0,1.0,,,,
1.0,1.0,,,,
1.0,1.0,,,,
1.0,0.8,,,,
0.9,1.0,,,,
0.5,1.0,,,,
1.0,1.0,,,,
0.9,0.9,,,,
1.0,0.9,,,,
0.6,0.8,,,,
1.0,1.0,,,,
0.9,0.9,,,,
0.8,0.9,,,,
0.9,1.0,,,,
0.7,0.8,,,,
0.6,0.9,,,,
0.8,1.0,,,,
0.8,0.9,,,,
0.7,0.8,,,,
1.0,0.9,,,,
0.7,1.0,,,,
0.8,1.0,,,,
0.9,1.0,,,,
0.8,0.8,,,,
1.0,0.9,,,,
0.9,1.0,,,,
0.9,0.9,,,,
0.8,1.0,,,,
0.8,0.9,,,,
0.9,0.9,,,,
0.9,1.0,,,,
0.8,1.0,,,,
0.8,0.9,,,,
0.6,0.9,,,,
1.0,0.8,,,,
0.8,0.9,,,,
0.8,0.9,,,,
0.7,0.9,,,,
0.9,0.9,,,,
0.9,0.9,,,,
1.0,1.0,,,,
0.5,0.8,,,,
,,0.42995169082125606,0.4074074074074074,,
,,,,0.4453376205787781,0.3954983922829582
0.9,1.0,,,,
1.0,0.9,,,,
0.9,1.0,,,,
1.0,1.0,,,,
0.9,0.9,,,,
1.0,0.9,,,,
0.9,0.9,,,,
0.7,1.0,,,,
0.8,1.0,,,,
0.9,0.9,,,,
1.0,0.9,,,,
0.9,0.9,,,,
0.9,0.8,,,,
0.9,1.0,,,,
0.9,0.8,,,,
0.7,1.0,,,,
0.8,0.8,,,,
0.9,1.0,,,,
1.0,1.0,,,,
0.7,0.9,,,,
0.8,1.0,,,,
0.9,1.0,,,,
0.9,1.0,,,,
0.9,1.0,,,,
0.9,0.9,,,,
0.9,0.8,,,,
0.9,0.9,,,,
1.0,1.0,,,,
1.0,1.0,,,,
0.5,0.8,,,,
0.8,1.0,,,,
0.4,0.8,,,,
0.9,0.8,,,,
0.9,0.9,,,,
1.0,1.0,,,,
0.7,0.8,,,,
0.8,0.9,,,,
0.6,0.7,,,,
0.9,0.9,,,,
0.8,0.9,,,,
0.9,0.9,,,,
0.7,1.0,,,,
0.6,0.8,,,,
0.7,0.9,,,,
0.9,1.0,,,,
0.7,1.0,,,,
0.9,0.9,,,,
0.9,0.8,,,,
0.8,0.6,,,,
,,0.4573268921095008,0.3961352657004831,,
,,,,0.4807073954983923,0.40192926045016075
1.0,0.9,,,,
1.0,0.9,,,,
0.9,1.0,,,,
1.0,1.0,,,,
0.9,0.9,,,,
1.0,0.9,,,,
0.9,1.0,,,,
1.0,0.9,,,,
1.0,1.0,,,,
0.9,1.0,,,,
1.0,1.0,,,,
0.7,0.9,,,,
0.8,0.9,,,,
0.9,1.0,,,,
0.9,1.0,,,,
0.9,1.0,,,,
0.8,0.8,,,,
0.9,0.8,,,,
0.7,0.9,,,,
1.0,1.0,,,,
1.0,0.9,,,,
0.6,0.9,,,,
0.7,1.0,,,,
1.0,1.0,,,,
0.9,0.8,,,,
1.0,1.0,,,,
0.9,1.0,,,,
0.9,1.0,,,,
1.0,0.9,,,,
0.8,1.0,,,,
0.8,1.0,,,,
0.9,0.9,,,,
0.8,1.0,,,,
0.9,0.9,,,,
1.0,1.0,,,,
0.9,1.0,,,,
0.9,1.0,,,,
0.9,0.9,,,,
0.9,1.0,,,,
0.9,0.9,,,,
0.9,1.0,,,,
1.0,0.8,,,,
1.0,1.0,,,,
0.9,1.0,,,,
0.8,1.0,,,,
0.8,1.0,,,,
1.0,0.9,,,,
0.9,0.8,,,,
0.7,0.9,,,,
,,0.4106280193236715,0.37359098228663445,,
,,,,0.42604501607717044,0.3617363344051447
0.8,0.9,,,,
1.0,0.9,,,,
1.0,1.0,,,,
1.0,1.0,,,,
0.9,0.9,,,,
1.0,1.0,,,,
1.0,1.0,,,,
1.0,0.9,,,,
0.7,1.0,,,,
1.0,0.9,,,,
1.0,1.0,,,,
1.0,1.0,,,,
1.0,0.8,,,,
0.7,0.7,,,,
0.9,1.0,,,,
1.0,1.0,,,,
0.9,0.9,,,,
1.0,0.8,,,,
0.9,0.9,,,,
1.0,0.9,,,,
1.0,0.8,,,,
1.0,0.9,,,,
1.0,1.0,,,,
0.9,1.0,,,,
0.9,1.0,,,,
0.9,1.0,,,,
1.0,0.9,,,,
0.9,0.9,,,,
0.5,1.0,,,,
0.9,1.0,,,,
1.0,1.0,,,,
0.8,0.9,,,,
1.0,1.0,,,,
1.0,1.0,,,,
1.0,1.0,,,,
0.8,0.8,,,,
1.0,1.0,,,,
0.9,1.0,,,,
1.0,0.9,,,,
0.9,1.0,,,,
1.0,1.0,,,,
0.4,0.6,,,,
1.0,1.0,,,,
0.7,0.8,,,,
0.9,1.0,,,,
1.0,1.0,,,,
0.9,0.7,,,,
0.9,1.0,,,,
0.9,0.9,,,,
,,0.46537842190016104,0.42028985507246375,,
,,,,0.4758842443729904,0.41479099678456594
