train/verb-accuracy,train/noun-accuracy,val/verb-accuracy,val/noun-accuracy,test/verb-accuracy,test/noun-accuracy
0.1,0.0,,,,
0.1,0.0,,,,
0.0,0.2,,,,
0.2,0.0,,,,
0.1,0.1,,,,
0.1,0.0,,,,
0.0,0.1,,,,
0.1,0.0,,,,
0.4,0.1,,,,
0.4,0.0,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.3,0.0,,,,
0.4,0.0,,,,
0.1,0.2,,,,
0.4,0.0,,,,
0.5,0.1,,,,
0.3,0.1,,,,
0.2,0.0,,,,
0.0,0.0,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.1,0.0,,,,
0.4,0.1,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.0,0.1,,,,
0.2,0.1,,,,
0.0,0.1,,,,
0.2,0.0,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.0,0.0,,,,
0.0,0.0,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.0,0.0,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.3,0.1,,,,
0.5,0.1,,,,
,,0.214170692431562,0.05152979066022544,,
,,,,0.22347266881028938,0.03536977491961415
0.2,0.0,,,,
0.1,0.0,,,,
0.4,0.0,,,,
0.2,0.0,,,,
0.4,0.3,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.1,0.1,,,,
0.5,0.2,,,,
0.3,0.0,,,,
0.3,0.0,,,,
0.2,0.2,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.4,0.3,,,,
0.2,0.2,,,,
0.3,0.0,,,,
0.2,0.0,,,,
0.4,0.1,,,,
0.2,0.2,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.3,0.0,,,,
0.3,0.3,,,,
0.1,0.0,,,,
0.0,0.3,,,,
0.3,0.0,,,,
0.4,0.1,,,,
0.2,0.0,,,,
0.3,0.0,,,,
0.1,0.2,,,,
0.1,0.0,,,,
0.3,0.1,,,,
0.3,0.0,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.3,0.2,,,,
0.3,0.0,,,,
0.0,0.0,,,,
0.0,0.1,,,,
0.3,0.3,,,,
0.5,0.1,,,,
0.4,0.0,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.1,0.1,,,,
0.0,0.1,,,,
0.1,0.2,,,,
0.2,0.1,,,,
,,0.08051529790660225,0.037037037037037035,,
,,,,0.09646302250803858,0.027331189710610933
0.3,0.0,,,,
0.3,0.3,,,,
0.2,0.2,,,,
0.1,0.1,,,,
0.2,0.2,,,,
0.2,0.2,,,,
0.2,0.0,,,,
0.2,0.2,,,,
0.2,0.1,,,,
0.3,0.2,,,,
0.0,0.2,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.5,0.1,,,,
0.5,0.1,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.4,0.1,,,,
0.4,0.0,,,,
0.4,0.2,,,,
0.6,0.2,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.1,0.2,,,,
0.2,0.4,,,,
0.3,0.1,,,,
0.4,0.2,,,,
0.1,0.1,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.3,0.3,,,,
0.2,0.0,,,,
0.3,0.0,,,,
0.3,0.0,,,,
0.3,0.0,,,,
0.4,0.1,,,,
0.2,0.2,,,,
0.2,0.0,,,,
0.1,0.4,,,,
0.3,0.0,,,,
0.4,0.1,,,,
0.3,0.1,,,,
0.2,0.0,,,,
0.5,0.1,,,,
0.1,0.1,,,,
0.1,0.1,,,,
0.1,0.3,,,,
0.3,0.1,,,,
0.2,0.3,,,,
,,0.17552334943639292,0.10305958132045089,,
,,,,0.2057877813504823,0.11254019292604502
0.2,0.2,,,,
0.3,0.0,,,,
0.0,0.3,,,,
0.0,0.0,,,,
0.5,0.3,,,,
0.3,0.0,,,,
0.5,0.2,,,,
0.1,0.2,,,,
0.2,0.1,,,,
0.5,0.1,,,,
0.3,0.0,,,,
0.5,0.3,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.3,0.0,,,,
0.1,0.1,,,,
0.4,0.2,,,,
0.4,0.2,,,,
0.3,0.3,,,,
0.3,0.4,,,,
0.1,0.1,,,,
0.2,0.3,,,,
0.2,0.1,,,,
0.0,0.0,,,,
0.4,0.6,,,,
0.2,0.1,,,,
0.3,0.4,,,,
0.3,0.0,,,,
0.2,0.0,,,,
0.1,0.1,,,,
0.6,0.3,,,,
0.5,0.1,,,,
0.4,0.2,,,,
0.2,0.2,,,,
0.2,0.3,,,,
0.4,0.2,,,,
0.5,0.1,,,,
0.2,0.1,,,,
0.4,0.1,,,,
0.2,0.0,,,,
0.4,0.0,,,,
0.3,0.4,,,,
0.4,0.4,,,,
0.4,0.2,,,,
0.3,0.1,,,,
0.2,0.3,,,,
0.0,0.1,,,,
0.1,0.2,,,,
0.2,0.3,,,,
,,0.10144927536231885,0.09017713365539452,,
,,,,0.1607717041800643,0.12057877813504823
0.2,0.2,,,,
0.2,0.1,,,,
0.2,0.3,,,,
0.4,0.3,,,,
0.3,0.1,,,,
0.6,0.2,,,,
0.5,0.1,,,,
0.3,0.0,,,,
0.2,0.2,,,,
0.4,0.0,,,,
0.4,0.2,,,,
0.4,0.1,,,,
0.2,0.0,,,,
0.3,0.1,,,,
0.5,0.1,,,,
0.4,0.2,,,,
0.4,0.2,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.5,0.2,,,,
0.3,0.2,,,,
0.3,0.4,,,,
0.4,0.1,,,,
0.4,0.1,,,,
0.3,0.1,,,,
0.4,0.1,,,,
0.5,0.0,,,,
0.1,0.1,,,,
0.2,0.3,,,,
0.3,0.1,,,,
0.5,0.2,,,,
0.3,0.0,,,,
