train/verb-accuracy,train/noun-accuracy,val/verb-accuracy,val/noun-accuracy,test/verb-accuracy,test/noun-accuracy
0.1,0.0,,,,
0.2,0.0,,,,
0.2,0.3,,,,
0.1,0.0,,,,
0.3,0.1,,,,
0.2,0.0,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.4,0.1,,,,
0.2,0.0,,,,
0.1,0.1,,,,
0.1,0.2,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.0,0.3,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.3,0.0,,,,
0.4,0.0,,,,
0.1,0.3,,,,
0.2,0.0,,,,
0.3,0.1,,,,
0.2,0.0,,,,
0.3,0.2,,,,
0.3,0.0,,,,
0.1,0.0,,,,
0.4,0.3,,,,
0.1,0.3,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.3,0.1,,,,
0.2,0.4,,,,
0.2,0.1,,,,
0.4,0.3,,,,
0.4,0.0,,,,
0.3,0.3,,,,
0.4,0.3,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.4,0.0,,,,
0.2,0.4,,,,
0.1,0.2,,,,
0.5,0.1,,,,
0.4,0.3,,,,
0.1,0.1,,,,
,,0.14492753623188406,0.09178743961352658,,
,,,,0.16559485530546625,0.08520900321543408
0.2,0.2,,,,
0.5,0.2,,,,
0.2,0.3,,,,
0.2,0.1,,,,
0.1,0.1,,,,
0.5,0.2,,,,
0.2,0.0,,,,
0.4,0.1,,,,
0.3,0.3,,,,
0.1,0.1,,,,
0.2,0.3,,,,
0.4,0.1,,,,
0.8,0.2,,,,
0.1,0.1,,,,
0.6,0.1,,,,
0.2,0.4,,,,
0.2,0.2,,,,
0.3,0.2,,,,
0.2,0.2,,,,
0.4,0.0,,,,
0.5,0.2,,,,
0.3,0.3,,,,
0.4,0.4,,,,
0.1,0.3,,,,
0.3,0.4,,,,
0.1,0.2,,,,
0.4,0.5,,,,
0.4,0.2,,,,
0.5,0.8,,,,
0.3,0.5,,,,
0.4,0.1,,,,
0.4,0.1,,,,
0.5,0.5,,,,
0.4,0.2,,,,
0.2,0.4,,,,
0.3,0.4,,,,
0.3,0.2,,,,
0.3,0.2,,,,
0.4,0.3,,,,
0.5,0.2,,,,
0.0,0.3,,,,
0.0,0.3,,,,
0.2,0.1,,,,
0.3,0.3,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.3,0.2,,,,
0.2,0.3,,,,
0.3,0.2,,,,
,,0.14653784219001612,0.1964573268921095,,
,,,,0.15916398713826366,0.21864951768488747
0.4,0.2,,,,
0.3,0.2,,,,
0.2,0.1,,,,
0.3,0.4,,,,
0.3,0.3,,,,
0.0,0.2,,,,
0.6,0.4,,,,
0.4,0.4,,,,
0.2,0.3,,,,
0.3,0.4,,,,
0.5,0.5,,,,
0.4,0.3,,,,
0.3,0.4,,,,
0.3,0.5,,,,
0.3,0.4,,,,
0.3,0.3,,,,
0.3,0.4,,,,
0.3,0.6,,,,
0.1,0.3,,,,
0.3,0.2,,,,
0.5,0.2,,,,
0.3,0.3,,,,
0.4,0.2,,,,
0.1,0.6,,,,
0.3,0.2,,,,
0.4,0.4,,,,
0.3,0.3,,,,
0.4,0.3,,,,
0.4,0.3,,,,
0.4,0.3,,,,
0.4,0.1,,,,
0.2,0.2,,,,
0.3,0.5,,,,
0.2,0.3,,,,
0.5,0.2,,,,
0.3,0.3,,,,
0.1,0.2,,,,
0.2,0.3,,,,
0.6,0.1,,,,
0.3,0.4,,,,
0.1,0.4,,,,
0.2,0.4,,,,
0.2,0.4,,,,
0.2,0.5,,,,
0.2,0.2,,,,
0.1,0.2,,,,
0.2,0.2,,,,
0.0,0.3,,,,
0.3,0.3,,,,
,,0.2222222222222222,0.13365539452495975,,
,,,,0.21864951768488747,0.14630225080385853
0.2,0.4,,,,
0.4,0.3,,,,
0.7,0.4,,,,
0.4,0.7,,,,
0.4,0.2,,,,
0.3,0.5,,,,
0.5,0.4,,,,
0.4,0.8,,,,
0.3,0.2,,,,
0.5,0.1,,,,
0.5,0.3,,,,
0.3,0.3,,,,
0.5,0.5,,,,
0.3,0.2,,,,
0.2,0.5,,,,
0.5,0.2,,,,
0.7,0.3,,,,
0.3,0.6,,,,
0.5,0.4,,,,
0.6,0.6,,,,
0.3,0.5,,,,
0.3,0.5,,,,
0.2,0.2,,,,
0.5,0.2,,,,
0.2,0.6,,,,
0.3,0.3,,,,
0.4,0.6,,,,
0.3,0.4,,,,
0.4,0.5,,,,
0.5,0.5,,,,
0.6,0.3,,,,
0.1,0.3,,,,
0.4,0.5,,,,
0.2,0.2,,,,
0.4,0.5,,,,
0.3,0.3,,,,
0.4,0.5,,,,
0.4,0.4,,,,
0.5,0.4,,,,
0.3,0.2,,,,
0.3,0.7,,,,
0.1,0.3,,,,
0.6,0.5,,,,
0.1,0.5,,,,
0.3,0.4,,,,
0.2,0.2,,,,
0.4,0.2,,,,
0.3,0.1,,,,
0.4,0.7,,,,
,,0.24798711755233493,0.2721417069243156,,
,,,,0.26688102893890675,0.2717041800643087
0.5,0.5,,,,
0.4,0.5,,,,
0.5,0.7,,,,
0.3,0.6,,,,
0.8,0.3,,,,
0.3,0.4,,,,
0.2,0.6,,,,
0.4,0.3,,,,
0.4,0.5,,,,
0.5,0.4,,,,
0.5,0.7,,,,
0.8,0.6,,,,
0.4,0.6,,,,
0.7,0.6,,,,
0.5,0.6,,,,
0.2,0.5,,,,
0.2,0.6,,,,
0.5,0.5,,,,
0.2,0.3,,,,
0.6,0.2,,,,
0.3,0.6,,,,
0.3,0.4,,,,
0.6,0.4,,,,
0.5,0.4,,,,
0.4,0.6,,,,
0.4,0.3,,,,
0.6,0.3,,,,
0.3,0.2,,,,
0.7,0.2,,,,
0.4,0.6,,,,
0.7,0.5,,,,
0.5,0.4,,,,
0.1,0.3,,,,
0.6,0.3,,,,
0.5,0.2,,,,
0.5,0.6,,,,
0.6,0.4,,,,
0.6,0.5,,,,
0.5,0.6,,,,
0.6,0.2,,,,
0.5,0.4,,,,
0.4,0.2,,,,
0.1,0.2,,,,
0.6,0.6,,,,
0.8,0.5,,,,
0.4,0.4,,,,
0.4,0.1,,,,
0.3,0.5,,,,
0.7,0.6,,,,
,,0.33494363929146537,0.2689210950080515,,
,,,,0.3279742765273312,0.2765273311897106
0.4,0.6,,,,
0.1,0.3,,,,
0.4,0.6,,,,
0.6,0.2,,,,
0.3,0.4,,,,
0.1,0.3,,,,
0.5,0.6,,,,
0.5,0.7,,,,
0.5,0.5,,,,
0.4,0.5,,,,
0.4,0.4,,,,
0.7,0.5,,,,
0.4,0.5,,,,
0.3,0.6,,,,
0.5,0.3,,,,
0.6,0.4,,,,
0.4,0.2,,,,
0.1,0.4,,,,
0.6,0.2,,,,
0.4,0.5,,,,
0.6,0.5,,,,
0.4,0.7,,,,
0.6,0.7,,,,
0.6,0.2,,,,
0.5,0.5,,,,
0.7,0.6,,,,
0.7,0.8,,,,
0.3,0.8,,,,
0.4,0.6,,,,
0.3,0.3,,,,
0.5,0.6,,,,
0.7,0.5,,,,
0.4,0.6,,,,
0.6,0.5,,,,
0.5,0.5,,,,
0.5,0.7,,,,
0.5,0.7,,,,
0.4,0.4,,,,
0.6,0.5,,,,
0.5,0.4,,,,
0.5,0.3,,,,
0.3,0.6,,,,
0.4,0.8,,,,
0.3,0.2,,,,
0.5,0.6,,,,
0.4,0.5,,,,
0.6,0.4,,,,
0.5,0.3,,,,
0.5,0.4,,,,
,,0.4138486312399356,0.392914653784219,,
,,,,0.42443729903536975,0.4003215434083601
0.4,0.8,,,,
0.3,0.9,,,,
0.3,0.3,,,,
0.3,0.5,,,,
0.6,0.5,,,,
0.4,0.2,,,,
0.5,0.5,,,,
0.6,0.4,,,,
0.3,0.6,,,,
0.4,0.4,,,,
0.4,0.3,,,,
0.7,0.6,,,,
0.1,0.3,,,,
0.5,0.7,,,,
0.6,0.7,,,,
0.5,0.7,,,,
0.4,0.3,,,,
0.4,0.5,,,,
0.4,0.7,,,,
0.4,0.4,,,,
0.6,0.4,,,,
0.7,0.4,,,,
0.5,0.5,,,,
0.7,0.5,,,,
0.3,0.3,,,,
0.7,0.6,,,,
0.7,0.5,,,,
0.5,0.3,,,,
0.3,0.7,,,,
0.3,0.7,,,,
0.5,0.4,,,,
0.2,0.3,,,,
0.3,0.4,,,,
0.6,1.0,,,,
0.7,0.8,,,,
0.5,0.6,,,,
0.6,0.7,,,,
0.2,0.4,,,,
0.4,0.3,,,,
0.7,0.6,,,,
0.5,0.5,,,,
0.4,0.6,,,,
0.5,0.4,,,,
0.4,0.4,,,,
0.5,0.7,,,,
0.4,0.4,,,,
0.5,0.4,,,,
0.4,0.4,,,,
0.4,0.7,,,,
,,0.3639291465378422,0.38164251207729466,,
,,,,0.3762057877813505,0.4003215434083601
0.4,0.7,,,,
0.6,0.8,,,,
0.3,0.2,,,,
0.6,0.6,,,,
0.6,0.5,,,,
0.4,0.6,,,,
0.5,0.6,,,,
0.6,0.6,,,,
0.4,0.7,,,,
0.4,0.6,,,,
0.5,0.7,,,,
0.6,0.6,,,,
0.3,0.4,,,,
0.7,0.7,,,,
0.4,0.3,,,,
0.4,0.5,,,,
0.7,0.5,,,,
0.7,0.6,,,,
0.4,0.4,,,,
0.6,0.5,,,,
0.6,0.5,,,,
0.5,0.3,,,,
0.4,0.5,,,,
0.5,0.5,,,,
0.6,0.5,,,,
0.3,0.6,,,,
0.1,0.4,,,,
0.5,0.5,,,,
0.5,0.5,,,,
0.6,0.5,,,,
0.2,0.9,,,,
0.5,0.7,,,,
0.4,0.5,,,,
0.6,0.6,,,,
0.5,0.7,,,,
0.6,0.4,,,,
0.6,0.7,,,,
0.5,0.3,,,,
0.6,0.5,,,,
0.3,0.8,,,,
0.4,0.5,,,,
0.5,0.4,,,,
0.5,0.4,,,,
0.7,0.4,,,,
0.4,0.5,,,,
0.4,0.6,,,,
0.6,0.4,,,,
0.6,0.8,,,,
0.3,0.5,,,,
,,0.3446054750402576,0.23027375201288244,,
,,,,0.3536977491961415,0.2315112540192926
0.7,0.6,,,,
0.6,0.5,,,,
0.6,0.6,,,,
0.4,0.5,,,,
0.6,0.6,,,,
0.5,0.8,,,,
0.7,0.5,,,,
0.5,0.6,,,,
0.5,0.6,,,,
0.6,0.5,,,,
0.4,0.6,,,,
0.4,0.9,,,,
0.8,0.5,,,,
0.5,0.5,,,,
0.5,0.6,,,,
0.3,0.4,,,,
0.7,0.6,,,,
