train/verb-accuracy,train/noun-accuracy,val/verb-accuracy,val/noun-accuracy,test/verb-accuracy,test/noun-accuracy
0.2,0.1,,,,
0.2,0.0,,,,
0.0,0.0,,,,
0.2,0.0,,,,
0.4,0.0,,,,
0.0,0.0,,,,
0.1,0.0,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.2,0.2,,,,
0.1,0.0,,,,
0.3,0.0,,,,
0.1,0.2,,,,
0.5,0.3,,,,
0.3,0.0,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.3,0.0,,,,
0.5,0.1,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.0,0.0,,,,
0.0,0.0,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.1,0.1,,,,
0.4,0.1,,,,
0.1,0.1,,,,
0.2,0.3,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.3,0.2,,,,
0.4,0.2,,,,
0.0,0.0,,,,
0.3,0.1,,,,
0.3,0.0,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.4,0.0,,,,
0.2,0.2,,,,
0.1,0.0,,,,
0.3,0.0,,,,
0.4,0.0,,,,
0.2,0.1,,,,
0.2,0.2,,,,
,,0.22383252818035426,0.0499194847020934,,
,,,,0.20739549839228297,0.07395498392282958
0.2,0.0,,,,
0.1,0.0,,,,
0.2,0.2,,,,
0.2,0.0,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.1,0.0,,,,
0.6,0.0,,,,
0.3,0.1,,,,
0.4,0.0,,,,
0.1,0.0,,,,
0.6,0.1,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.2,0.2,,,,
0.2,0.1,,,,
0.3,0.0,,,,
0.4,0.0,,,,
0.0,0.2,,,,
0.2,0.0,,,,
0.2,0.1,,,,
0.3,0.2,,,,
0.1,0.1,,,,
0.2,0.2,,,,
0.1,0.1,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.3,0.2,,,,
0.3,0.1,,,,
0.2,0.2,,,,
0.2,0.0,,,,
0.4,0.2,,,,
0.4,0.2,,,,
0.0,0.1,,,,
0.3,0.2,,,,
0.1,0.4,,,,
0.2,0.2,,,,
0.1,0.1,,,,
0.4,0.1,,,,
0.0,0.1,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.1,0.1,,,,
0.1,0.3,,,,
0.3,0.4,,,,
0.4,0.3,,,,
0.2,0.0,,,,
0.5,0.1,,,,
,,0.23027375201288244,0.11755233494363929,,
,,,,0.2604501607717042,0.1189710610932476
0.3,0.1,,,,
0.3,0.1,,,,
0.1,0.3,,,,
0.2,0.1,,,,
0.3,0.3,,,,
0.5,0.1,,,,
0.1,0.3,,,,
0.2,0.1,,,,
0.1,0.1,,,,
0.1,0.0,,,,
0.3,0.1,,,,
0.3,0.3,,,,
0.1,0.2,,,,
0.4,0.2,,,,
0.3,0.3,,,,
0.4,0.1,,,,
0.4,0.3,,,,
0.2,0.3,,,,
0.1,0.2,,,,
0.6,0.0,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.4,0.2,,,,
0.2,0.3,,,,
0.2,0.0,,,,
0.2,0.3,,,,
0.2,0.2,,,,
0.4,0.2,,,,
0.1,0.2,,,,
0.4,0.0,,,,
0.2,0.2,,,,
0.0,0.3,,,,
0.3,0.1,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.5,0.1,,,,
0.5,0.1,,,,
0.1,0.1,,,,
0.4,0.2,,,,
0.3,0.0,,,,
0.2,0.0,,,,
0.4,0.1,,,,
0.3,0.3,,,,
0.2,0.3,,,,
0.1,0.6,,,,
0.2,0.2,,,,
0.5,0.1,,,,
,,0.20772946859903382,0.0998389694041868,,
,,,,0.18971061093247588,0.09485530546623794
0.2,0.3,,,,
0.3,0.2,,,,
0.5,0.0,,,,
0.4,0.3,,,,
0.1,0.2,,,,
0.3,0.2,,,,
0.2,0.3,,,,
0.1,0.1,,,,
0.2,0.2,,,,
0.3,0.2,,,,
0.2,0.3,,,,
0.2,0.2,,,,
0.3,0.3,,,,
0.5,0.0,,,,
0.4,0.3,,,,
0.1,0.2,,,,
0.4,0.2,,,,
0.1,0.0,,,,
0.4,0.4,,,,
0.2,0.1,,,,
0.3,0.2,,,,
0.4,0.4,,,,
0.2,0.0,,,,
0.3,0.1,,,,
0.1,0.1,,,,
0.2,0.2,,,,
0.4,0.2,,,,
0.2,0.5,,,,
0.1,0.0,,,,
0.2,0.4,,,,
0.5,0.2,,,,
0.4,0.2,,,,
0.1,0.3,,,,
0.4,0.3,,,,
0.2,0.1,,,,
0.5,0.1,,,,
0.2,0.2,,,,
0.3,0.3,,,,
0.2,0.3,,,,
0.3,0.2,,,,
0.3,0.0,,,,
0.3,0.2,,,,
0.4,0.1,,,,
0.5,0.2,,,,
0.8,0.2,,,,
0.5,0.4,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.1,0.3,,,,
,,0.18840579710144928,0.11594202898550725,,
,,,,0.17363344051446947,0.13504823151125403
0.6,0.3,,,,
0.7,0.3,,,,
0.2,0.1,,,,
0.3,0.0,,,,
0.2,0.0,,,,
0.1,0.3,,,,
0.3,0.6,,,,
0.1,0.2,,,,
0.2,0.0,,,,
0.1,0.1,,,,
0.2,0.3,,,,
0.3,0.2,,,,
0.3,0.1,,,,
0.1,0.1,,,,
0.2,0.2,,,,
0.1,0.4,,,,
0.1,0.2,,,,
0.3,0.3,,,,
0.2,0.2,,,,
0.3,0.3,,,,
0.3,0.2,,,,
0.3,0.1,,,,
0.4,0.0,,,,
0.2,0.3,,,,
0.4,0.1,,,,
0.4,0.3,,,,
0.5,0.1,,,,
0.3,0.1,,,,
0.2,0.2,,,,
0.4,0.2,,,,
0.3,0.4,,,,
0.5,0.3,,,,
0.2,0.3,,,,
0.4,0.0,,,,
0.2,0.3,,,,
0.3,0.1,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.2,0.3,,,,
0.1,0.5,,,,
0.4,0.3,,,,
0.6,0.3,,,,
0.3,0.2,,,,
0.2,0.2,,,,
0.3,0.4,,,,
0.2,0.3,,,,
0.6,0.2,,,,
0.3,0.0,,,,
0.1,0.1,,,,
,,0.23349436392914655,0.18518518518518517,,
,,,,0.2379421221864952,0.16881028938906753
0.4,0.4,,,,
0.4,0.2,,,,
0.4,0.3,,,,
0.2,0.4,,,,
0.3,0.2,,,,
0.4,0.4,,,,
0.2,0.3,,,,
0.3,0.3,,,,
0.3,0.1,,,,
