train/verb-accuracy,train/noun-accuracy,val/verb-accuracy,val/noun-accuracy,test/verb-accuracy,test/noun-accuracy
0.3,0.0,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.0,0.1,,,,
0.3,0.1,,,,
0.1,0.0,,,,
0.0,0.1,,,,
0.2,0.0,,,,
0.3,0.1,,,,
0.3,0.0,,,,
0.1,0.1,,,,
0.1,0.0,,,,
0.4,0.1,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.5,0.0,,,,
0.4,0.0,,,,
0.3,0.0,,,,
0.1,0.0,,,,
0.3,0.0,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.3,0.0,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.1,0.0,,,,
0.4,0.3,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.0,0.0,,,,
0.2,0.0,,,,
0.4,0.1,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.3,0.0,,,,
0.1,0.0,,,,
0.1,0.1,,,,
0.1,0.0,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.5,0.1,,,,
0.1,0.1,,,,
0.3,0.1,,,,
0.3,0.0,,,,
,,0.13687600644122383,0.05152979066022544,,
,,,,0.12218649517684887,0.04019292604501608
0.1,0.1,,,,
0.4,0.1,,,,
0.6,0.0,,,,
0.5,0.2,,,,
0.0,0.0,,,,
0.1,0.2,,,,
0.2,0.1,,,,
0.4,0.1,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.0,0.1,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.3,0.0,,,,
0.1,0.0,,,,
0.4,0.0,,,,
0.4,0.1,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.4,0.2,,,,
0.3,0.0,,,,
0.0,0.1,,,,
0.0,0.2,,,,
0.1,0.0,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.0,0.0,,,,
0.2,0.2,,,,
0.3,0.0,,,,
0.2,0.0,,,,
0.3,0.0,,,,
0.6,0.2,,,,
0.2,0.0,,,,
0.2,0.1,,,,
0.1,0.0,,,,
0.1,0.1,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.3,0.2,,,,
0.4,0.2,,,,
0.2,0.1,,,,
0.4,0.0,,,,
0.0,0.0,,,,
0.2,0.2,,,,
0.0,0.1,,,,
0.2,0.2,,,,
,,0.22705314009661837,0.07085346215780998,,
,,,,0.24115755627009647,0.06270096463022508
0.2,0.1,,,,
0.4,0.0,,,,
0.2,0.3,,,,
0.3,0.1,,,,
0.3,0.0,,,,
0.2,0.2,,,,
0.3,0.0,,,,
0.4,0.0,,,,
0.2,0.0,,,,
0.2,0.2,,,,
0.2,0.3,,,,
0.2,0.1,,,,
0.1,0.0,,,,
0.5,0.1,,,,
0.2,0.1,,,,
0.5,0.0,,,,
0.0,0.2,,,,
0.4,0.1,,,,
0.5,0.0,,,,
0.3,0.1,,,,
0.1,0.2,,,,
0.4,0.2,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.2,0.2,,,,
0.5,0.1,,,,
0.2,0.1,,,,
0.4,0.1,,,,
0.2,0.2,,,,
0.4,0.1,,,,
