train/verb-accuracy,train/noun-accuracy,val/verb-accuracy,val/noun-accuracy,test/verb-accuracy,test/noun-accuracy
0.2,0.1,,,,
0.5,0.0,,,,
0.1,0.0,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.2,0.0,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.0,0.0,,,,
0.1,0.0,,,,
0.3,0.2,,,,
0.2,0.1,,,,
0.0,0.0,,,,
0.2,0.2,,,,
0.1,0.1,,,,
0.1,0.0,,,,
0.3,0.2,,,,
0.5,0.0,,,,
0.3,0.1,,,,
0.1,0.0,,,,
0.3,0.2,,,,
0.4,0.2,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.1,0.3,,,,
0.3,0.0,,,,
0.4,0.0,,,,
0.2,0.2,,,,
0.1,0.0,,,,
0.4,0.0,,,,
0.1,0.2,,,,
0.0,0.1,,,,
0.4,0.1,,,,
0.3,0.2,,,,
0.3,0.0,,,,
0.2,0.0,,,,
0.1,0.2,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.3,0.2,,,,
0.0,0.2,,,,
0.0,0.1,,,,
0.2,0.3,,,,
0.4,0.0,,,,
0.2,0.2,,,,
0.3,0.2,,,,
0.2,0.1,,,,
,,0.18840579710144928,0.10789049919484701,,
,,,,0.19614147909967847,0.13183279742765272
0.3,0.1,,,,
0.2,0.2,,,,
0.2,0.0,,,,
0.2,0.2,,,,
0.3,0.1,,,,
0.6,0.2,,,,
0.2,0.3,,,,
0.5,0.1,,,,
0.2,0.1,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.2,0.2,,,,
0.4,0.1,,,,
0.0,0.3,,,,
0.3,0.1,,,,
0.3,0.1,,,,
0.2,0.2,,,,
0.2,0.2,,,,
0.0,0.0,,,,
0.2,0.2,,,,
0.4,0.0,,,,
0.4,0.2,,,,
0.4,0.2,,,,
0.1,0.2,,,,
0.3,0.0,,,,
0.4,0.2,,,,
0.4,0.1,,,,
0.4,0.1,,,,
0.4,0.2,,,,
0.2,0.3,,,,
0.3,0.0,,,,
0.3,0.3,,,,
0.5,0.3,,,,
0.4,0.2,,,,
0.4,0.2,,,,
0.4,0.3,,,,
0.5,0.2,,,,
0.1,0.1,,,,
0.6,0.2,,,,
0.0,0.2,,,,
0.2,0.3,,,,
0.2,0.2,,,,
0.3,0.4,,,,
0.2,0.4,,,,
0.0,0.2,,,,
0.3,0.3,,,,
0.2,0.3,,,,
0.1,0.3,,,,
0.2,0.1,,,,
,,0.2962962962962963,0.21578099838969403,,
,,,,0.3054662379421222,0.21864951768488747
0.3,0.3,,,,
0.8,0.1,,,,
0.2,0.3,,,,
0.3,0.3,,,,
0.4,0.5,,,,
0.3,0.3,,,,
0.3,0.3,,,,
0.2,0.4,,,,
0.4,0.2,,,,
0.3,0.2,,,,
0.2,0.4,,,,
0.2,0.4,,,,
0.4,0.0,,,,
0.3,0.1,,,,
0.3,0.4,,,,
0.3,0.2,,,,
0.3,0.1,,,,
0.0,0.2,,,,
0.4,0.3,,,,
0.1,0.4,,,,
0.1,0.2,,,,
0.4,0.1,,,,
0.3,0.2,,,,
0.1,0.4,,,,
0.4,0.3,,,,
0.4,0.6,,,,
0.3,0.2,,,,
0.2,0.0,,,,
0.4,0.4,,,,
0.4,0.3,,,,
0.3,0.4,,,,
0.2,0.2,,,,
0.3,0.2,,,,
0.3,0.3,,,,
0.5,0.2,,,,
0.3,0.3,,,,
0.3,0.3,,,,
0.5,0.3,,,,
0.1,0.2,,,,
0.4,0.3,,,,
0.2,0.2,,,,
0.5,0.2,,,,
0.4,0.1,,,,
0.2,0.2,,,,
0.1,0.0,,,,
0.1,0.2,,,,
0.6,0.2,,,,
0.3,0.4,,,,
0.3,0.1,,,,
,,0.20933977455716588,0.2286634460547504,,
,,,,0.2282958199356913,0.2540192926045016
0.1,0.1,,,,
0.3,0.1,,,,
0.6,0.1,,,,
0.3,0.6,,,,
0.4,0.4,,,,
0.5,0.2,,,,
0.4,0.4,,,,
0.3,0.3,,,,
0.4,0.3,,,,
0.4,0.2,,,,
0.2,0.2,,,,
0.3,0.4,,,,
0.2,0.4,,,,
0.5,0.5,,,,
0.2,0.3,,,,
0.3,0.2,,,,
0.5,0.3,,,,
0.4,0.6,,,,
0.3,0.4,,,,
0.6,0.5,,,,
0.6,0.0,,,,
0.4,0.2,,,,
0.2,0.2,,,,
0.4,0.4,,,,
0.1,0.3,,,,
0.4,0.3,,,,
0.2,0.4,,,,
0.5,0.7,,,,
0.2,0.4,,,,
0.3,0.1,,,,
0.4,0.4,,,,
0.2,0.2,,,,
0.3,0.0,,,,
0.1,0.4,,,,
0.5,0.6,,,,
0.4,0.5,,,,
0.4,0.2,,,,
0.3,0.2,,,,
0.2,0.2,,,,
0.4,0.3,,,,
0.3,0.3,,,,
0.4,0.1,,,,
0.2,0.6,,,,
0.3,0.2,,,,
0.4,0.6,,,,
0.6,0.6,,,,
0.4,0.4,,,,
0.1,0.3,,,,
0.4,0.2,,,,
