train/verb-accuracy,train/noun-accuracy,val/verb-accuracy,val/noun-accuracy,test/verb-accuracy,test/noun-accuracy
0.4,0.0,,,,
0.2,0.0,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.4,0.1,,,,
0.2,0.0,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.1,0.0,,,,
0.3,0.1,,,,
0.4,0.0,,,,
0.0,0.0,,,,
0.2,0.2,,,,
0.1,0.0,,,,
0.3,0.1,,,,
0.0,0.1,,,,
0.0,0.0,,,,
0.2,0.0,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.3,0.0,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.2,0.0,,,,
0.2,0.2,,,,
0.3,0.0,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.0,0.3,,,,
0.5,0.1,,,,
0.3,0.0,,,,
0.1,0.1,,,,
0.1,0.1,,,,
0.0,0.0,,,,
0.3,0.0,,,,
0.2,0.2,,,,
0.1,0.1,,,,
0.3,0.2,,,,
0.2,0.0,,,,
0.2,0.3,,,,
0.0,0.3,,,,
0.3,0.2,,,,
,,0.2222222222222222,0.12238325281803543,,
,,,,0.20739549839228297,0.10289389067524116
0.2,0.2,,,,
0.4,0.0,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.3,0.2,,,,
0.2,0.1,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.0,0.2,,,,
0.4,0.0,,,,
0.1,0.1,,,,
0.2,0.2,,,,
0.1,0.0,,,,
0.4,0.1,,,,
0.4,0.0,,,,
0.3,0.2,,,,
0.1,0.2,,,,
0.4,0.3,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.4,0.0,,,,
0.2,0.1,,,,
0.1,0.1,,,,
0.2,0.2,,,,
0.1,0.0,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.1,0.1,,,,
0.2,0.2,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.4,0.2,,,,
0.6,0.2,,,,
0.3,0.2,,,,
0.3,0.1,,,,
0.0,0.3,,,,
0.2,0.2,,,,
0.1,0.3,,,,
0.3,0.4,,,,
0.3,0.4,,,,
0.3,0.0,,,,
0.2,0.4,,,,
0.3,0.2,,,,
0.4,0.1,,,,
0.1,0.1,,,,
,,0.2286634460547504,0.143317230273752,,
,,,,0.2508038585209003,0.1639871382636656
0.2,0.2,,,,
0.2,0.2,,,,
0.4,0.1,,,,
0.5,0.2,,,,
0.2,0.0,,,,
0.4,0.2,,,,
0.2,0.2,,,,
0.2,0.2,,,,
0.3,0.1,,,,
0.3,0.2,,,,
0.2,0.2,,,,
0.2,0.2,,,,
0.3,0.2,,,,
0.4,0.3,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.3,0.2,,,,
0.2,0.1,,,,
0.4,0.3,,,,
0.1,0.0,,,,
0.4,0.2,,,,
0.5,0.3,,,,
0.4,0.1,,,,
0.3,0.1,,,,
0.5,0.4,,,,
0.2,0.3,,,,
0.1,0.1,,,,
0.1,0.2,,,,
0.3,0.2,,,,
0.5,0.2,,,,
0.4,0.3,,,,
0.2,0.1,,,,
0.3,0.2,,,,
0.2,0.1,,,,
0.5,0.3,,,,
0.3,0.3,,,,
0.3,0.3,,,,
0.2,0.2,,,,
0.2,0.2,,,,
0.1,0.1,,,,
0.1,0.2,,,,
0.2,0.1,,,,
0.0,0.4,,,,
0.1,0.2,,,,
0.2,0.4,,,,
0.3,0.2,,,,
0.3,0.3,,,,
0.2,0.2,,,,
0.1,0.3,,,,
,,0.20450885668276972,0.1497584541062802,,
,,,,0.17684887459807075,0.1414790996784566
0.3,0.1,,,,
0.4,0.4,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.4,0.1,,,,
0.4,0.1,,,,
0.2,0.2,,,,
0.3,0.4,,,,
0.0,0.0,,,,
0.4,0.2,,,,
0.1,0.0,,,,
0.6,0.1,,,,
0.2,0.0,,,,
0.3,0.3,,,,
0.4,0.0,,,,
0.5,0.4,,,,
0.1,0.3,,,,
0.4,0.4,,,,
0.1,0.2,,,,
0.2,0.3,,,,
0.2,0.2,,,,
0.3,0.2,,,,
0.4,0.3,,,,
0.5,0.3,,,,
0.4,0.2,,,,
0.2,0.3,,,,
0.2,0.3,,,,
0.6,0.4,,,,
0.1,0.5,,,,
0.5,0.3,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.1,0.3,,,,
0.3,0.2,,,,
0.4,0.1,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.3,0.1,,,,
0.3,0.3,,,,
0.4,0.1,,,,
0.3,0.4,,,,
0.3,0.1,,,,
0.1,0.2,,,,
0.4,0.2,,,,
0.3,0.4,,,,
0.6,0.0,,,,
0.3,0.1,,,,
0.5,0.4,,,,
,,0.2318840579710145,0.1819645732689211,,
