train/verb-accuracy,train/noun-accuracy,val/verb-accuracy,val/noun-accuracy,test/verb-accuracy,test/noun-accuracy
0.3,0.0,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.2,0.1,,,,
0.3,0.0,,,,
0.0,0.0,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.4,0.1,,,,
0.3,0.1,,,,
0.3,0.2,,,,
0.3,0.0,,,,
0.1,0.1,,,,
0.1,0.0,,,,
0.3,0.0,,,,
0.1,0.0,,,,
0.0,0.0,,,,
0.4,0.0,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.4,0.1,,,,
0.1,0.1,,,,
0.3,0.1,,,,
0.4,0.0,,,,
0.2,0.0,,,,
0.2,0.1,,,,
0.1,0.0,,,,
0.6,0.0,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.3,0.2,,,,
0.3,0.3,,,,
0.3,0.2,,,,
0.6,0.0,,,,
0.3,0.0,,,,
0.3,0.1,,,,
0.6,0.0,,,,
0.3,0.0,,,,
0.2,0.0,,,,
0.5,0.1,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.3,0.0,,,,
0.3,0.0,,,,
,,0.22383252818035426,0.06280193236714976,,
,,,,0.20739549839228297,0.07234726688102894
0.4,0.1,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.3,0.2,,,,
0.2,0.0,,,,
0.1,0.0,,,,
0.3,0.1,,,,
0.2,0.2,,,,
0.3,0.2,,,,
0.1,0.3,,,,
0.1,0.1,,,,
0.0,0.0,,,,
0.3,0.1,,,,
0.0,0.1,,,,
0.2,0.1,,,,
0.6,0.0,,,,
0.3,0.1,,,,
0.4,0.1,,,,
0.1,0.0,,,,
0.1,0.3,,,,
0.0,0.1,,,,
0.2,0.2,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.3,0.0,,,,
0.1,0.3,,,,
0.1,0.3,,,,
0.2,0.2,,,,
0.3,0.0,,,,
0.1,0.1,,,,
0.4,0.1,,,,
0.5,0.1,,,,
0.5,0.3,,,,
0.2,0.2,,,,
0.2,0.3,,,,
0.3,0.3,,,,
0.4,0.1,,,,
0.1,0.2,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.3,0.2,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.1,0.1,,,,
0.3,0.1,,,,
0.4,0.0,,,,
0.2,0.0,,,,
0.1,0.0,,,,
0.2,0.1,,,,
,,0.15942028985507245,0.08051529790660225,,
,,,,0.15916398713826366,0.09967845659163987
0.3,0.0,,,,
0.3,0.1,,,,
0.0,0.1,,,,
0.4,0.2,,,,
0.2,0.3,,,,
0.0,0.3,,,,
0.1,0.3,,,,
0.2,0.0,,,,
0.4,0.2,,,,
0.1,0.0,,,,
0.6,0.2,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.3,0.2,,,,
0.1,0.3,,,,
0.1,0.2,,,,
0.1,0.1,,,,
0.2,0.2,,,,
0.3,0.2,,,,
0.3,0.2,,,,
0.2,0.0,,,,
0.2,0.2,,,,
0.1,0.0,,,,
0.4,0.1,,,,
0.2,0.2,,,,
0.2,0.0,,,,
0.3,0.1,,,,
0.4,0.2,,,,
0.2,0.2,,,,
0.4,0.2,,,,
0.3,0.3,,,,
0.2,0.2,,,,
0.4,0.2,,,,
0.4,0.4,,,,
0.1,0.2,,,,
0.1,0.0,,,,
0.1,0.1,,,,
0.3,0.2,,,,
0.5,0.2,,,,
0.3,0.2,,,,
0.4,0.2,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.2,0.2,,,,
0.2,0.1,,,,
0.7,0.1,,,,
0.2,0.2,,,,
0.4,0.1,,,,
0.4,0.1,,,,
,,0.16908212560386474,0.1529790660225443,,
,,,,0.2090032154340836,0.1414790996784566
0.2,0.1,,,,
0.3,0.2,,,,
0.3,0.1,,,,
0.2,0.2,,,,
0.1,0.2,,,,
0.3,0.0,,,,
0.2,0.0,,,,
0.4,0.0,,,,
0.4,0.1,,,,
0.1,0.1,,,,
0.3,0.1,,,,
0.4,0.4,,,,
0.3,0.2,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.1,0.0,,,,
0.2,0.3,,,,
0.3,0.3,,,,
0.3,0.1,,,,
0.3,0.2,,,,
0.2,0.1,,,,
0.4,0.2,,,,
0.6,0.2,,,,
0.2,0.2,,,,
0.2,0.0,,,,
0.2,0.2,,,,
0.4,0.0,,,,
0.2,0.1,,,,
0.1,0.1,,,,
0.0,0.1,,,,
0.3,0.3,,,,
0.0,0.2,,,,
0.3,0.1,,,,
0.3,0.3,,,,
0.2,0.1,,,,
0.1,0.2,,,,
0.1,0.1,,,,
0.3,0.3,,,,
0.3,0.2,,,,
0.4,0.3,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.3,0.0,,,,
0.2,0.2,,,,
0.4,0.1,,,,
0.5,0.3,,,,
0.5,0.1,,,,
,,0.24476650563607086,0.14814814814814814,,
,,,,0.2379421221864952,0.15112540192926044
0.2,0.1,,,,
0.1,0.4,,,,
0.4,0.5,,,,
0.6,0.2,,,,
0.1,0.2,,,,
0.2,0.2,,,,
0.1,0.1,,,,
0.2,0.3,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.6,0.2,,,,
0.2,0.5,,,,
0.3,0.3,,,,
0.3,0.2,,,,
0.4,0.3,,,,
0.1,0.1,,,,
0.6,0.0,,,,
0.5,0.2,,,,
0.3,0.1,,,,
0.4,0.0,,,,
0.3,0.3,,,,
0.3,0.1,,,,
0.4,0.1,,,,
0.3,0.2,,,,
0.1,0.5,,,,
0.3,0.2,,,,
0.3,0.3,,,,
0.3,0.3,,,,
0.3,0.1,,,,
0.1,0.3,,,,
0.1,0.4,,,,
0.2,0.1,,,,
0.4,0.2,,,,
0.2,0.2,,,,
0.1,0.2,,,,
0.2,0.3,,,,
0.4,0.3,,,,
0.3,0.4,,,,
0.5,0.2,,,,
0.3,0.3,,,,
0.6,0.2,,,,
0.3,0.1,,,,
0.4,0.3,,,,
0.2,0.2,,,,
0.2,0.0,,,,
0.5,0.1,,,,
0.3,0.2,,,,
0.4,0.5,,,,
0.4,0.2,,,,
,,0.2689210950080515,0.15942028985507245,,
,,,,0.2684887459807074,0.17041800643086816
0.4,0.3,,,,
0.3,0.0,,,,
0.3,0.2,,,,
0.3,0.2,,,,
0.4,0.3,,,,
0.4,0.0,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.2,0.3,,,,
0.6,0.3,,,,
0.2,0.1,,,,
0.5,0.3,,,,
0.3,0.3,,,,
0.3,0.5,,,,
0.5,0.2,,,,
0.0,0.0,,,,
0.4,0.5,,,,
0.0,0.1,,,,
0.5,0.1,,,,
0.2,0.3,,,,
0.5,0.1,,,,
0.6,0.1,,,,
0.3,0.2,,,,
0.2,0.2,,,,
0.2,0.3,,,,
0.2,0.3,,,,
0.3,0.1,,,,
0.2,0.3,,,,
0.3,0.5,,,,
0.1,0.2,,,,
0.2,0.3,,,,
0.4,0.2,,,,
0.1,0.1,,,,
0.4,0.1,,,,
0.2,0.2,,,,
0.4,0.2,,,,
0.6,0.4,,,,
0.5,0.0,,,,
0.1,0.2,,,,
0.2,0.5,,,,
0.4,0.2,,,,
0.6,0.4,,,,
0.5,0.4,,,,
0.5,0.4,,,,
0.4,0.3,,,,
0.3,0.2,,,,
0.2,0.1,,,,
0.2,0.3,,,,
0.3,0.2,,,,
,,0.23832528180354268,0.19001610305958133,,
,,,,0.19935691318327975,0.17363344051446947
0.1,0.1,,,,
0.2,0.3,,,,
0.3,0.1,,,,
0.3,0.3,,,,
0.2,0.2,,,,
0.3,0.2,,,,
0.1,0.3,,,,
0.3,0.2,,,,
0.5,0.5,,,,
0.1,0.2,,,,
0.1,0.4,,,,
0.3,0.2,,,,
0.3,0.2,,,,
0.6,0.5,,,,
0.5,0.4,,,,
0.3,0.3,,,,
0.4,0.4,,,,
0.5,0.2,,,,
0.4,0.3,,,,
0.4,0.2,,,,
0.3,0.1,,,,
0.1,0.1,,,,
0.5,0.2,,,,
0.5,0.4,,,,
0.5,0.0,,,,
0.4,0.3,,,,
0.4,0.3,,,,
0.4,0.2,,,,
0.4,0.4,,,,
0.2,0.3,,,,
0.2,0.3,,,,
0.1,0.4,,,,
0.2,0.2,,,,
0.2,0.3,,,,
0.5,0.2,,,,
0.1,0.3,,,,
0.3,0.4,,,,
0.2,0.2,,,,
0.1,0.1,,,,
0.4,0.4,,,,
0.2,0.6,,,,
0.3,0.4,,,,
0.3,0.1,,,,
0.4,0.2,,,,
0.3,0.5,,,,
0.5,0.3,,,,
0.5,0.6,,,,
0.4,0.2,,,,
0.4,0.0,,,,
,,0.1497584541062802,0.1610305958132045,,
,,,,0.1832797427652733,0.16559485530546625
0.3,0.4,,,,
0.3,0.1,,,,
0.4,0.3,,,,
0.6,0.2,,,,
0.5,0.2,,,,
0.2,0.2,,,,
0.4,0.3,,,,
0.3,0.3,,,,
0.2,0.2,,,,
0.3,0.2,,,,
0.2,0.1,,,,
0.2,0.3,,,,
0.2,0.1,,,,
0.4,0.3,,,,
0.2,0.2,,,,
0.5,0.2,,,,
0.3,0.3,,,,
0.2,0.2,,,,
0.4,0.4,,,,
0.2,0.1,,,,
0.2,0.3,,,,
0.3,0.0,,,,
0.2,0.3,,,,
0.3,0.2,,,,
0.5,0.3,,,,
0.4,0.6,,,,
0.3,0.1,,,,
0.1,0.1,,,,
