train/verb-accuracy,train/noun-accuracy,val/verb-accuracy,val/noun-accuracy,test/verb-accuracy,test/noun-accuracy
0.2,0.0,,,,
0.2,0.0,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.3,0.0,,,,
0.4,0.1,,,,
0.1,0.2,,,,
0.4,0.1,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.3,0.2,,,,
0.2,0.0,,,,
0.1,0.2,,,,
0.4,0.1,,,,
0.3,0.1,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.4,0.0,,,,
0.5,0.0,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.0,0.0,,,,
0.4,0.0,,,,
0.3,0.0,,,,
0.3,0.0,,,,
0.0,0.0,,,,
0.4,0.1,,,,
0.3,0.2,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.5,0.0,,,,
0.2,0.1,,,,
0.0,0.1,,,,
0.1,0.2,,,,
0.1,0.1,,,,
0.0,0.1,,,,
0.2,0.1,,,,
0.3,0.0,,,,
0.3,0.2,,,,
0.5,0.2,,,,
0.4,0.2,,,,
0.5,0.2,,,,
0.4,0.2,,,,
0.2,0.2,,,,
0.1,0.2,,,,
0.2,0.1,,,,
0.4,0.2,,,,
0.2,0.2,,,,
,,0.11594202898550725,0.0966183574879227,,
,,,,0.1639871382636656,0.10128617363344052
0.1,0.2,,,,
0.2,0.0,,,,
0.4,0.0,,,,
0.3,0.2,,,,
0.4,0.3,,,,
0.3,0.0,,,,
0.1,0.1,,,,
0.2,0.3,,,,
0.1,0.2,,,,
0.1,0.1,,,,
0.4,0.2,,,,
0.4,0.3,,,,
0.0,0.0,,,,
0.1,0.0,,,,
0.1,0.4,,,,
0.2,0.0,,,,
0.4,0.1,,,,
0.2,0.1,,,,
0.3,0.3,,,,
0.4,0.3,,,,
0.3,0.2,,,,
0.2,0.2,,,,
0.6,0.2,,,,
0.5,0.4,,,,
0.4,0.1,,,,
0.3,0.0,,,,
0.4,0.1,,,,
0.5,0.2,,,,
0.7,0.3,,,,
0.0,0.3,,,,
0.4,0.2,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.1,0.1,,,,
0.1,0.2,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.3,0.3,,,,
0.2,0.3,,,,
0.3,0.4,,,,
0.1,0.1,,,,
0.3,0.3,,,,
0.3,0.4,,,,
0.5,0.3,,,,
0.6,0.1,,,,
0.5,0.1,,,,
0.3,0.0,,,,
0.2,0.3,,,,
0.3,0.2,,,,
,,0.16586151368760063,0.19484702093397746,,
,,,,0.20257234726688103,0.19292604501607716
0.6,0.3,,,,
0.4,0.2,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.5,0.4,,,,
0.3,0.4,,,,
0.3,0.2,,,,
0.6,0.4,,,,
0.2,0.1,,,,
0.4,0.4,,,,
0.3,0.2,,,,
0.5,0.0,,,,
0.4,0.3,,,,
0.2,0.2,,,,
0.3,0.4,,,,
0.3,0.1,,,,
0.2,0.3,,,,
0.2,0.3,,,,
0.2,0.3,,,,
0.5,0.1,,,,
0.6,0.5,,,,
0.4,0.2,,,,
0.6,0.4,,,,
0.4,0.2,,,,
0.5,0.3,,,,
0.5,0.4,,,,
0.4,0.1,,,,
0.5,0.1,,,,
0.6,0.6,,,,
0.4,0.1,,,,
0.2,0.4,,,,
0.3,0.2,,,,
0.4,0.2,,,,
0.3,0.1,,,,
0.3,0.3,,,,
0.3,0.0,,,,
0.1,0.1,,,,
0.1,0.1,,,,
0.3,0.2,,,,
0.3,0.4,,,,
0.0,0.2,,,,
0.2,0.2,,,,
0.3,0.3,,,,
0.3,0.3,,,,
0.4,0.3,,,,
0.3,0.3,,,,
0.0,0.0,,,,
0.3,0.3,,,,
0.4,0.3,,,,
,,0.33011272141706927,0.214170692431562,,
,,,,0.3392282958199357,0.2395498392282958
0.4,0.2,,,,
0.2,0.2,,,,
0.2,0.4,,,,
0.3,0.2,,,,
0.2,0.3,,,,
0.2,0.4,,,,
0.4,0.5,,,,
0.3,0.2,,,,
0.4,0.2,,,,
0.4,0.5,,,,
0.5,0.3,,,,
0.3,0.3,,,,
0.2,0.2,,,,
0.3,0.1,,,,
0.2,0.5,,,,
0.3,0.9,,,,
0.5,0.1,,,,
0.4,0.1,,,,
0.3,0.4,,,,
0.4,0.4,,,,
0.3,0.4,,,,
0.6,0.4,,,,
0.3,0.4,,,,
0.5,0.2,,,,
0.5,0.3,,,,
0.3,0.2,,,,
0.4,0.3,,,,
0.3,0.3,,,,
0.4,0.4,,,,
0.0,0.3,,,,
0.3,0.6,,,,
0.4,0.2,,,,
0.5,0.3,,,,
0.5,0.3,,,,
0.2,0.5,,,,
0.4,0.4,,,,
0.5,0.6,,,,
0.6,0.5,,,,
0.4,0.2,,,,
0.1,0.4,,,,
0.5,0.5,,,,
0.2,0.4,,,,
0.4,0.1,,,,
0.5,0.4,,,,
0.5,0.3,,,,
0.3,0.4,,,,
0.4,0.3,,,,
0.4,0.5,,,,
0.4,0.3,,,,
,,0.3107890499194847,0.3027375201288245,,
,,,,0.3054662379421222,0.319935691318328
0.3,0.4,,,,
0.4,0.5,,,,
0.2,0.4,,,,
0.6,0.5,,,,
0.2,0.6,,,,
0.5,0.3,,,,
0.7,0.4,,,,
0.3,0.3,,,,
0.2,0.6,,,,
0.3,0.1,,,,
0.6,0.6,,,,
0.3,0.2,,,,
0.3,0.4,,,,
0.2,0.3,,,,
0.4,0.6,,,,
0.1,0.3,,,,
0.4,0.1,,,,
0.4,0.4,,,,
0.4,0.3,,,,
0.2,0.2,,,,
0.5,0.3,,,,
0.4,0.4,,,,
0.3,0.3,,,,
0.8,0.6,,,,
0.6,0.6,,,,
0.3,0.2,,,,
0.4,0.2,,,,
0.5,0.3,,,,
0.4,0.2,,,,
0.2,0.4,,,,
0.6,0.3,,,,
0.5,0.4,,,,
0.5,0.4,,,,
0.3,0.8,,,,
0.5,0.3,,,,
0.5,0.5,,,,
0.3,0.5,,,,
0.6,0.3,,,,
0.5,0.3,,,,
0.5,0.5,,,,
0.4,0.6,,,,
0.1,0.3,,,,
0.5,0.3,,,,
0.5,0.4,,,,
0.3,0.5,,,,
0.3,0.3,,,,
0.7,0.4,,,,
0.5,0.4,,,,
0.1,0.4,,,,
,,0.32689210950080516,0.2785829307568438,,
,,,,0.3520900321543408,0.3183279742765273
0.2,0.2,,,,
0.3,0.3,,,,
0.3,0.5,,,,
0.4,0.4,,,,
0.5,0.5,,,,
0.6,0.6,,,,
0.5,0.4,,,,
0.1,0.6,,,,
0.5,0.5,,,,
0.2,0.4,,,,
0.7,0.8,,,,
0.1,0.4,,,,
0.6,0.3,,,,
0.5,0.4,,,,
0.5,0.5,,,,
0.3,0.3,,,,
0.4,0.6,,,,
0.2,0.3,,,,
0.4,0.7,,,,
0.5,0.7,,,,
0.3,0.5,,,,
0.6,0.5,,,,
0.3,0.2,,,,
0.2,0.3,,,,
0.4,0.4,,,,
0.7,0.6,,,,
0.3,0.4,,,,
0.5,0.1,,,,
0.5,0.1,,,,
0.5,0.5,,,,
0.1,0.3,,,,
0.7,0.4,,,,
0.3,0.1,,,,
0.4,0.5,,,,
0.4,0.1,,,,
0.5,0.1,,,,
0.2,0.5,,,,
0.3,0.3,,,,
0.6,0.5,,,,
0.4,0.1,,,,
0.5,0.1,,,,
0.5,0.3,,,,
0.4,0.4,,,,
0.4,0.6,,,,
0.5,0.7,,,,
0.2,0.3,,,,
0.4,0.3,,,,
0.4,0.6,,,,
0.5,0.3,,,,
,,0.28502415458937197,0.2528180354267311,,
,,,,0.2652733118971061,0.2620578778135048
0.3,0.8,,,,
0.2,0.2,,,,
0.3,0.4,,,,
0.4,0.4,,,,
0.6,0.5,,,,
0.6,0.5,,,,
0.4,0.4,,,,
0.8,0.7,,,,
0.6,0.5,,,,
0.5,0.6,,,,
0.6,0.7,,,,
0.8,0.5,,,,
0.4,0.2,,,,
0.6,0.4,,,,
0.3,0.5,,,,
0.1,0.5,,,,
0.2,0.6,,,,
0.6,0.2,,,,
0.7,0.5,,,,
0.4,0.4,,,,
0.4,0.5,,,,
0.3,0.4,,,,
0.4,0.3,,,,
0.2,0.7,,,,
0.7,0.4,,,,
0.7,0.2,,,,
0.5,0.6,,,,
0.5,0.5,,,,
0.6,0.7,,,,
0.3,0.4,,,,
0.5,0.3,,,,
0.6,0.3,,,,
0.5,0.7,,,,
0.1,0.4,,,,
0.2,0.5,,,,
0.1,0.3,,,,
0.4,0.3,,,,
0.6,0.1,,,,
0.3,0.5,,,,
0.5,0.5,,,,
0.7,0.7,,,,
0.2,0.5,,,,
0.5,0.5,,,,
0.3,0.6,,,,
0.5,0.6,,,,
0.1,0.4,,,,
0.6,0.5,,,,
0.7,0.4,,,,
0.6,0.4,,,,
,,0.2431561996779388,0.2463768115942029,,
,,,,0.24758842443729903,0.2572347266881029
0.6,0.5,,,,
0.5,0.1,,,,
0.6,0.6,,,,
0.7,0.4,,,,
0.6,0.7,,,,
0.6,0.5,,,,
0.5,0.5,,,,
0.3,0.3,,,,
0.5,0.8,,,,
0.8,0.4,,,,
0.5,0.5,,,,
0.9,0.6,,,,
0.5,0.7,,,,
0.6,0.5,,,,
0.3,0.9,,,,
0.5,0.5,,,,
0.3,0.7,,,,
0.4,0.6,,,,
0.5,0.4,,,,
0.4,0.5,,,,
0.4,0.5,,,,
0.7,0.8,,,,
0.6,0.6,,,,
0.3,0.4,,,,
0.5,0.6,,,,
0.3,0.6,,,,
0.4,0.6,,,,
0.5,0.6,,,,
0.4,0.6,,,,
0.6,0.3,,,,
0.3,0.5,,,,
0.6,0.5,,,,
0.6,0.4,,,,
0.4,0.8,,,,
0.5,0.2,,,,
0.5,0.6,,,,
0.5,0.4,,,,
0.7,0.3,,,,
0.5,0.4,,,,
0.7,0.4,,,,
0.4,0.6,,,,
0.7,0.8,,,,
0.3,0.4,,,,
0.5,0.4,,,,
0.7,0.5,,,,
0.4,0.5,,,,
