train/verb-accuracy,train/noun-accuracy,val/verb-accuracy,val/noun-accuracy,test/verb-accuracy,test/noun-accuracy
0.3,0.0,,,,
0.0,0.0,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.4,0.0,,,,
0.4,0.0,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.0,0.0,,,,
0.0,0.0,,,,
0.0,0.0,,,,
0.2,0.1,,,,
0.0,0.0,,,,
0.6,0.0,,,,
0.2,0.2,,,,
0.2,0.0,,,,
0.4,0.1,,,,
0.1,0.1,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.1,0.1,,,,
0.3,0.0,,,,
0.0,0.0,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.1,0.1,,,,
0.3,0.1,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.1,0.1,,,,
0.1,0.0,,,,
0.3,0.1,,,,
0.3,0.1,,,,
0.4,0.1,,,,
0.0,0.0,,,,
0.4,0.0,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.1,0.2,,,,
0.1,0.0,,,,
0.3,0.0,,,,
0.6,0.0,,,,
0.3,0.0,,,,
0.2,0.2,,,,
0.1,0.0,,,,
0.1,0.0,,,,
,,0.20933977455716588,0.05152979066022544,,
,,,,0.20418006430868169,0.04180064308681672
0.2,0.1,,,,
0.2,0.2,,,,
0.3,0.1,,,,
0.4,0.1,,,,
0.0,0.0,,,,
0.2,0.0,,,,
0.1,0.2,,,,
0.2,0.0,,,,
0.2,0.1,,,,
0.4,0.0,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.4,0.0,,,,
0.3,0.2,,,,
0.2,0.1,,,,
0.0,0.1,,,,
0.3,0.1,,,,
0.1,0.5,,,,
0.3,0.0,,,,
0.1,0.0,,,,
0.1,0.2,,,,
0.0,0.2,,,,
0.2,0.2,,,,
0.3,0.0,,,,
0.1,0.2,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.2,0.0,,,,
0.4,0.1,,,,
0.0,0.0,,,,
0.3,0.1,,,,
0.5,0.2,,,,
0.4,0.2,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.3,0.2,,,,
0.3,0.1,,,,
0.5,0.2,,,,
0.2,0.2,,,,
0.2,0.3,,,,
0.1,0.0,,,,
0.0,0.1,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.1,0.0,,,,
0.3,0.1,,,,
0.4,0.0,,,,
,,0.13848631239935588,0.09500805152979067,,
,,,,0.1157556270096463,0.08842443729903537
0.3,0.3,,,,
0.1,0.0,,,,
0.5,0.1,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.4,0.1,,,,
0.1,0.2,,,,
0.5,0.3,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.4,0.2,,,,
0.1,0.2,,,,
0.4,0.1,,,,
0.1,0.2,,,,
0.2,0.1,,,,
0.2,0.3,,,,
0.3,0.1,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.1,0.2,,,,
0.3,0.3,,,,
0.3,0.4,,,,
0.3,0.1,,,,
0.5,0.2,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.3,0.1,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.3,0.1,,,,
0.3,0.3,,,,
0.3,0.1,,,,
0.1,0.1,,,,
0.1,0.0,,,,
0.3,0.1,,,,
0.2,0.2,,,,
0.2,0.4,,,,
0.0,0.3,,,,
0.3,0.1,,,,
0.4,0.2,,,,
0.2,0.2,,,,
0.1,0.2,,,,
0.1,0.1,,,,
0.5,0.0,,,,
0.3,0.1,,,,
0.1,0.1,,,,
,,0.0998389694041868,0.08373590982286634,,
,,,,0.11414790996784566,0.1157556270096463
0.2,0.2,,,,
0.2,0.2,,,,
0.4,0.2,,,,
0.3,0.1,,,,
0.1,0.1,,,,
0.1,0.0,,,,
0.4,0.3,,,,
0.5,0.1,,,,
0.4,0.4,,,,
0.1,0.1,,,,
0.2,0.3,,,,
0.2,0.2,,,,
0.3,0.1,,,,
0.4,0.2,,,,
0.2,0.3,,,,
0.5,0.3,,,,
0.3,0.2,,,,
0.3,0.2,,,,
0.2,0.4,,,,
0.3,0.1,,,,
0.3,0.3,,,,
0.2,0.1,,,,
0.1,0.2,,,,
0.4,0.0,,,,
0.4,0.5,,,,
0.3,0.0,,,,
0.3,0.3,,,,
0.1,0.0,,,,
0.2,0.1,,,,
0.4,0.3,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.2,0.3,,,,
0.1,0.3,,,,
0.2,0.2,,,,
0.2,0.2,,,,
0.1,0.4,,,,
0.2,0.1,,,,
0.4,0.2,,,,
0.3,0.2,,,,
0.2,0.1,,,,
0.3,0.2,,,,
0.2,0.6,,,,
0.2,0.2,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.3,0.2,,,,
0.0,0.4,,,,
,,0.1642512077294686,0.15619967793880837,,
,,,,0.22186495176848875,0.1414790996784566
0.1,0.2,,,,
0.1,0.2,,,,
0.3,0.3,,,,
0.4,0.4,,,,
0.2,0.0,,,,
0.2,0.3,,,,
0.4,0.3,,,,
0.2,0.2,,,,
0.3,0.4,,,,
0.2,0.2,,,,
0.4,0.2,,,,
0.7,0.5,,,,
0.2,0.3,,,,
0.5,0.2,,,,
0.3,0.3,,,,
