train/verb-accuracy,train/noun-accuracy,val/verb-accuracy,val/noun-accuracy,test/verb-accuracy,test/noun-accuracy
0.2,0.0,,,,
0.4,0.1,,,,
0.3,0.0,,,,
0.2,0.2,,,,
0.3,0.0,,,,
0.4,0.2,,,,
0.0,0.0,,,,
0.2,0.2,,,,
0.2,0.0,,,,
0.4,0.0,,,,
0.5,0.2,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.3,0.2,,,,
0.1,0.0,,,,
0.2,0.0,,,,
0.5,0.1,,,,
0.2,0.0,,,,
0.3,0.0,,,,
0.0,0.0,,,,
0.3,0.2,,,,
0.2,0.3,,,,
0.2,0.1,,,,
0.1,0.0,,,,
0.3,0.2,,,,
0.3,0.1,,,,
0.3,0.0,,,,
0.3,0.0,,,,
0.3,0.0,,,,
0.2,0.1,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.1,0.0,,,,
0.1,0.0,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.4,0.1,,,,
0.2,0.0,,,,
0.1,0.2,,,,
0.6,0.0,,,,
0.3,0.0,,,,
0.3,0.0,,,,
0.2,0.2,,,,
0.5,0.1,,,,
0.4,0.0,,,,
0.3,0.1,,,,
0.4,0.0,,,,
0.0,0.0,,,,
0.1,0.4,,,,
,,0.09178743961352658,0.02576489533011272,,
,,,,0.08842443729903537,0.05305466237942122
0.0,0.3,,,,
0.2,0.0,,,,
0.2,0.0,,,,
0.4,0.0,,,,
0.1,0.1,,,,
0.2,0.0,,,,
0.5,0.2,,,,
0.3,0.0,,,,
0.0,0.1,,,,
0.4,0.0,,,,
0.2,0.0,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.4,0.2,,,,
0.2,0.1,,,,
0.1,0.2,,,,
0.3,0.2,,,,
0.1,0.5,,,,
0.1,0.1,,,,
0.1,0.0,,,,
0.1,0.2,,,,
0.1,0.2,,,,
0.4,0.0,,,,
0.4,0.1,,,,
0.3,0.5,,,,
0.3,0.1,,,,
0.2,0.2,,,,
0.2,0.2,,,,
0.0,0.3,,,,
0.5,0.0,,,,
0.1,0.2,,,,
0.3,0.4,,,,
0.1,0.0,,,,
0.4,0.4,,,,
0.2,0.0,,,,
0.1,0.3,,,,
0.2,0.2,,,,
0.2,0.3,,,,
0.3,0.1,,,,
0.3,0.1,,,,
0.2,0.1,,,,
0.3,0.3,,,,
0.3,0.0,,,,
0.2,0.2,,,,
0.3,0.1,,,,
0.2,0.4,,,,
0.1,0.1,,,,
0.2,0.1,,,,
0.2,0.0,,,,
,,0.1996779388083736,0.10144927536231885,,
,,,,0.21382636655948553,0.09967845659163987
0.2,0.1,,,,
0.0,0.2,,,,
0.1,0.3,,,,
0.3,0.4,,,,
0.1,0.1,,,,
0.6,0.3,,,,
0.2,0.3,,,,
0.0,0.1,,,,
0.2,0.1,,,,
0.4,0.2,,,,
0.2,0.2,,,,
0.5,0.2,,,,
0.4,0.1,,,,
0.3,0.2,,,,
0.2,0.1,,,,
0.4,0.2,,,,
0.1,0.1,,,,
0.3,0.1,,,,
0.2,0.2,,,,
0.1,0.1,,,,
0.0,0.3,,,,
0.3,0.0,,,,
0.3,0.3,,,,
0.3,0.0,,,,
0.2,0.3,,,,
0.6,0.3,,,,
0.3,0.3,,,,
0.4,0.3,,,,
0.5,0.4,,,,
0.4,0.3,,,,
0.2,0.3,,,,
0.4,0.2,,,,
0.4,0.0,,,,
0.1,0.2,,,,
0.5,0.3,,,,
0.2,0.4,,,,
0.5,0.2,,,,
0.1,0.2,,,,
0.4,0.0,,,,
0.2,0.2,,,,
0.1,0.1,,,,
0.3,0.3,,,,
0.2,0.0,,,,
0.3,0.5,,,,
0.2,0.2,,,,
0.4,0.3,,,,
0.4,0.3,,,,
0.4,0.4,,,,
0.3,0.4,,,,
,,0.23349436392914655,0.06602254428341385,,
,,,,0.2620578778135048,0.06913183279742766
0.2,0.4,,,,
0.2,0.2,,,,
0.5,0.1,,,,
0.3,0.4,,,,
0.4,0.3,,,,
0.3,0.3,,,,
0.5,0.1,,,,
0.3,0.3,,,,
0.2,0.2,,,,
0.2,0.2,,,,
0.0,0.0,,,,
0.5,0.2,,,,
0.2,0.3,,,,
0.3,0.2,,,,
0.3,0.1,,,,
0.1,0.1,,,,
0.1,0.0,,,,
0.4,0.2,,,,
0.3,0.1,,,,
0.6,0.3,,,,
0.4,0.1,,,,
0.2,0.4,,,,
0.4,0.4,,,,
0.2,0.0,,,,
0.1,0.1,,,,
0.6,0.4,,,,
0.5,0.3,,,,
0.3,0.2,,,,
0.2,0.7,,,,
0.3,0.1,,,,
0.3,0.5,,,,
0.2,0.3,,,,
0.0,0.1,,,,
0.4,0.3,,,,
0.3,0.1,,,,
0.1,0.4,,,,
0.2,0.4,,,,
0.6,0.2,,,,
0.6,0.3,,,,
0.3,0.3,,,,
0.2,0.0,,,,
0.4,0.3,,,,
0.6,0.4,,,,
0.2,0.2,,,,
0.1,0.2,,,,
0.2,0.3,,,,
0.3,0.3,,,,
0.3,0.1,,,,
0.3,0.2,,,,
,,0.2318840579710145,0.24476650563607086,,
,,,,0.22347266881028938,0.22990353697749197
0.3,0.3,,,,
0.2,0.5,,,,
0.4,0.4,,,,
0.1,0.0,,,,
0.4,0.2,,,,
0.3,0.1,,,,
0.3,0.3,,,,
0.3,0.3,,,,
0.3,0.4,,,,
0.2,0.3,,,,
0.3,0.2,,,,
0.6,0.3,,,,
0.4,0.3,,,,
0.2,0.0,,,,
0.5,0.4,,,,
0.2,0.3,,,,
0.5,0.2,,,,
0.1,0.1,,,,
0.3,0.1,,,,
0.4,0.2,,,,
0.3,0.3,,,,
0.6,0.0,,,,
0.3,0.3,,,,
0.4,0.2,,,,
0.2,0.4,,,,
0.2,0.2,,,,
0.1,0.4,,,,
0.3,0.1,,,,
0.2,0.3,,,,
0.4,0.1,,,,
0.6,0.4,,,,
0.4,0.1,,,,
0.3,0.3,,,,
0.1,0.0,,,,
0.4,0.2,,,,
0.1,0.2,,,,
0.4,0.4,,,,
0.4,0.4,,,,
0.7,0.2,,,,
0.1,0.2,,,,
0.3,0.2,,,,
0.5,0.5,,,,
0.1,0.2,,,,
0.2,0.1,,,,
0.3,0.3,,,,
0.1,0.4,,,,
0.4,0.3,,,,
0.3,0.3,,,,
0.3,0.3,,,,
,,0.14009661835748793,0.2318840579710145,,
,,,,0.19131832797427653,0.20257234726688103
0.2,0.1,,,,
0.6,0.3,,,,
0.2,0.2,,,,
0.3,0.3,,,,
0.4,0.2,,,,
0.2,0.5,,,,
0.5,0.5,,,,
0.3,0.2,,,,
0.1,0.2,,,,
0.1,0.3,,,,
0.8,0.5,,,,
0.2,0.3,,,,
0.3,0.4,,,,
0.7,0.4,,,,
0.2,0.1,,,,
0.2,0.2,,,,
0.2,0.3,,,,
0.2,0.5,,,,
0.3,0.1,,,,
0.5,0.4,,,,
0.4,0.2,,,,
0.2,0.4,,,,
0.2,0.2,,,,
